FMP	FPP
0	0
0	0
1e-04	0
0	1e-04
1e-04	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0.0017	0.0019
0	2e-04
2e-04	0
0	0
0	0
0	0
0	0
0	0
0	0
5e-04	1e-04
0	0
0	0
0	0
0	0
0	0
0	1e-04
0	0
0	0
1e-04	1e-04
0	0
0	0
0	0
2e-04	0
1e-04	0
0	0
0	0
1e-04	0
0	0
0	0
0	0
0	1e-04
0	0
0	0
0	0
0	0
1e-04	0
0	0
0	0
0	0
0	0
0	0
0	0
1e-04	1e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1e-04	0
0	0
2e-04	1e-04
0	0
0	0
0	0
0	0
0	0
0	1e-04
1e-04	0
1e-04	3e-04
0	0
0	0
0	0
0	0
0	0
0	0
1e-04	2e-04
0	0
0	0
0	0
0	0
2e-04	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1e-04	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4e-04	0
0	0
0	0
0	1e-04
0	0
0	2e-04
0	0
0	2e-04
0	0
0	0
0	0
3e-04	2e-04
0	0
0	0
0	0
2e-04	1e-04
0	0
0	0
0	0
0	0
3e-04	5e-04
0	0
0	0
0	0
0	0
1e-04	0
0	0
0	0
0	1e-04
0	0
2e-04	0
0	0
1e-04	0
0	0
1e-04	1e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5e-04	0
0	0
1e-04	1e-04
0	0
2e-04	0
0	0
0	0
0	1e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6e-04
0.0016	0.0024
0.0019	0.0011
0	0
0	0
0	0
0	0
0	1e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	1e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1e-04
0	0
0	0
1e-04	2e-04
0	0
0	1e-04
2e-04	3e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3e-04	1e-04
0	0
0	0
0	0
2e-04	1e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1e-04	0
0	0
0	0
0.0072	0.0071
0	0
0	1e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1e-04	0
0	0
0	0
0	0
0	0
0	0
1e-04	0
0	0
0	0
0	0
1e-04	0
0	0
0	0
0	0
1e-04	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1e-04	2e-04
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1e-04	0
0	0
