FMP	FPP
0.9482	0.0814
0.2577	0.0076
0.0941	0.0054
0.0415	0.0017
0.5592	0.0248
0.0102	0.0012
0.9358	0.0872
0.0089	1e-04
0.0011	1e-04
0.1051	0.0041
0.9692	0.1174
0.8	0.0505
0.7531	0.0417
0.0427	0.0026
0.2006	0.0089
0.0933	0.0038
0.4777	0.0212
0.5738	0.0203
0.0579	0.0021
0.0127	6e-04
0.2352	0.012
0.1896	0.0089
0.1836	0.0077
0.0787	0.0037
0.1195	0.0053
0.9767	0.1034
0.1422	0.0051
0.2023	0.0091
0.6741	0.0317
0.2943	0.0115
0.1147	0.0041
0.051	0.0027
0.0021	1e-04
0.3012	0.0105
0.0087	2e-04
0.0594	0.0021
0.6037	0.0202
0.317	0.0114
0.4111	0.0174
0.0947	0.004
0.1522	0.0062
0.0013	1e-04
0.8666	0.0511
0.2788	0.0105
0.5622	0.0315
0.7448	0.0498
0.0078	3e-04
0.6707	0.0389
0.0011	0
0.5773	0.0202
0.0313	0.002
0.0044	1e-04
0.3151	0.0124
0.5437	0.0213
0.0806	0.0037
0.2274	0.0105
0.5145	0.0178
0.1679	0.0063
0.2699	0.0072
0.0269	8e-04
0.0913	0.006
0.7887	0.0495
0.5268	0.0237
0.8273	0.0449
0.9216	0.1456
0.0192	7e-04
0.0955	0.0044
0	0
0.9521	0.0966
0.8932	0.0502
0.0516	0.0023
0.5621	0.0348
0.1177	0.0044
0.3463	0.0146
0.6356	0.0227
0.9073	0.1188
0.0015	1e-04
0.1311	0.0044
0.8324	0.0495
0.0545	0.003
0.3788	0.0129
0.1448	0.0058
0.0532	0.0029
0.008	2e-04
0.2006	0.0098
0.001	0
0.0097	4e-04
0.7497	0.0443
0.4285	0.0157
0.5149	0.021
0.608	0.0271
0.2098	0.0109
0.0154	3e-04
0.0379	0.0026
0.0258	0.0019
0.8393	0.0637
0.0758	0.004
0.3417	0.0116
0.2123	0.0099
0.0059	5e-04
0.5538	0.0381
0.534	0.0217
0.0343	0.0015
0.7761	0.0392
0.6439	0.0244
0.4376	0.0234
0.0439	0.0017
0.3169	0.0127
0.1165	0.0048
0.0217	9e-04
0.0335	0.0015
0.0419	0.0024
0.3736	0.014
0.5034	0.0191
0.1235	0.0053
0.0653	0.0029
0	1e-04
0.0024	3e-04
0.0807	0.0035
0.1593	0.005
0.0767	0.0038
0.1845	0.0077
0.0375	0.0017
0.0518	0.0021
0.0012	0
0.2675	0.0096
0.2686	0.0129
0.9229	0.0583
0.0022	0
8e-04	0
0.3693	0.0136
0.185	0.0061
0.628	0.0242
0.108	0.0027
0.028	0.002
0.4989	0.0214
0.0412	0.0027
0.0093	3e-04
0.4811	0.0241
0.1414	0.0055
0.11	0.0037
0.2483	0.0085
0.023	0.0014
0.9983	0.2652
0.3589	0.0154
0.0496	0.0022
0.0112	3e-04
0.9764	0.1186
0.1397	0.006
0.1243	0.0047
0.0797	0.0035
0.0206	5e-04
