FMP	FPP
0.5736	0.2487
0.3581	0.1399
0.9079	0.5396
0.3983	0.1832
0.4297	0.1871
0.039	0.0198
0.1561	0.0645
0.9641	0.7177
0.6327	0.2922
0.364	0.1448
0.7872	0.3948
0.8049	0.4491
0.6573	0.3414
0.9857	0.7977
0.7624	0.383
0.3289	0.1242
0.864	0.5412
0.831	0.5185
0.1988	0.0812
0.9725	0.75
0.2623	0.1045
0.7071	0.4001
0.0058	0.0041
0.2829	0.1206
0.9601	0.7137
0.7096	0.3515
0.2785	0.1039
0.4281	0.2051
0.4237	0.1992
0.0052	0.0029
0.241	0.0978
0.0471	0.0201
0.4642	0.2032
0.7394	0.3833
0.04	0.0157
0.0122	0.005
0.9418	0.7263
0.0156	0.0054
0.9412	0.6255
0.6521	0.3028
0.2836	0.1154
0.46	0.2042
0.6191	0.2998
0.3805	0.1547
0.37	0.1406
0.1438	0.0638
0.0375	0.0183
0.5726	0.2463
0.1948	0.075
0.9071	0.5781
0.5617	0.2383
0.8019	0.4595
0.4167	0.1773
0.412	0.1855
0.8643	0.5198
0.593	0.2657
0.0866	0.035
0.5609	0.2151
0.1886	0.0808
0.7507	0.3532
0.7701	0.4077
0.2228	0.0929
0.9253	0.5992
0.1688	0.0718
0.2757	0.1193
0.4202	0.1862
0.0704	0.0238
0.0063	0.0037
0.1357	0.055
0.9794	0.7994
0.1281	0.0534
0.3002	0.1274
0.0626	0.0255
0.3942	0.1613
0.864	0.5068
0.2135	0.0927
0.3495	0.1491
0.0306	0.0146
0.7018	0.375
0.8863	0.564
0.0057	0.002
0.1178	0.0547
0.229	0.0922
0.7605	0.3674
0.0736	0.0291
0.3769	0.1654
0.948	0.7473
0.9071	0.6096
0.5284	0.2144
0.7987	0.4214
4e-04	0
0.5763	0.268
0.0172	0.0102
0.765	0.3639
0.7275	0.3959
0.1089	0.0415
0.0398	0.0177
0.272	0.1198
0.5478	0.2445
0.1929	0.0755
0.9815	0.7932
0.0956	0.038
0.1736	0.0672
0.2453	0.0949
0.6971	0.3979
0.8103	0.4288
0.6118	0.2847
0.5651	0.2521
0.1386	0.0488
0.3665	0.1572
0.25	0.0942
0.0908	0.042
0.86	0.4734
0.6089	0.3338
0.6123	0.2676
0.8366	0.4339
0.6919	0.3392
0.7825	0.4665
0.0078	0.0041
0.1286	0.0485
0.2472	0.1063
0.9544	0.6467
0.4346	0.1812
0.3421	0.1419
0.7328	0.3733
0.4262	0.1783
0.5525	0.2198
0.4816	0.213
0.1561	0.0576
0.0425	0.0207
0.0709	0.0333
0.8624	0.5189
0.2303	0.0992
0.6248	0.2985
0.3552	0.1399
0.2434	0.0892
0.3614	0.1471
0.7052	0.3685
0.5311	0.2617
0.1165	0.043
0.4509	0.1924
0.6565	0.351
0.123	0.0513
0.0057	0.0031
0.5092	0.2169
0.2556	0.1
0.3052	0.1273
0.0148	0.0076
0.4031	0.1458
0.8031	0.425
0.217	0.0953
0.002	0.0011
0.3013	0.1228
0.0194	0.0081
0.5034	0.2191
0.568	0.2494
0.6138	0.2806
0.2833	0.1032
0.3129	0.1328
0.8447	0.5382
0.2423	0.0909
0.1934	0.0807
0.4696	0.2177
0.1453	0.0681
0.4297	0.1767
0.4895	0.2258
8e-04	0.0015
0.0489	0.021
0.9992	0.9518
0.5867	0.2744
0.3586	0.1461
0.1337	0.0526
0.1394	0.0563
0.0038	0.0022
0.0791	0.0357
0.9876	0.8656
0.1509	0.0637
0.0999	0.0455
0.0565	0.0236
0.1906	0.0774
0.2074	0.0871
0.5915	0.314
0.3438	0.1453
0.7248	0.4052
0.1462	0.0611
0.1609	0.0679
0.1928	0.0727
0.5944	0.2888
0.0925	0.0361
0.3242	0.1271
0.3826	0.1472
0.9841	0.8403
0.0409	0.0172
0.0396	0.0164
0.8296	0.4477
0.0166	0.008
0.5969	0.2973
0.3047	0.1369
0.6802	0.3394
0.5381	0.2246
0.5234	0.2171
0.0033	8e-04
0.3546	0.1354
0.3704	0.1623
0.9438	0.6389
0.7875	0.4193
0.1	0.0376
0.0177	0.0091
0.1406	0.0648
0.5152	0.2176
0.1572	0.0641
0.8616	0.5181
0.5099	0.2195
0.4	0.1709
0.046	0.0168
0.8019	0.4289
0.0398	0.0185
0.1716	0.0686
0.9138	0.564
0.7054	0.3679
0.1597	0.0539
0.7289	0.3417
0.784	0.4442
0.5999	0.2678
0.4046	0.1588
0.8273	0.5184
0.0159	0.0058
0.9962	0.9219
0.6112	0.3168
0.0326	0.0164
0.2163	0.0834
0.5625	0.2319
0.377	0.1432
0.2132	0.0829
0.9066	0.582
0.8689	0.5036
0.538	0.2296
0.299	0.107
0.5715	0.2666
0.0678	0.0282
0.6668	0.3414
0.416	0.1738
0.0428	0.0167
0.5565	0.2444
0.4879	0.214
0.9834	0.8136
0.2852	0.1103
0.8876	0.5127
0.4163	0.1706
0.0103	0.0052
0.4809	0.2231
0.5421	0.2644
0.0579	0.0228
0.3005	0.1266
0.0172	0.0076
0.0272	0.0142
0.6935	0.3096
0.2647	0.0985
0.2521	0.1037
0.6551	0.3465
0.9245	0.6285
0.3104	0.1279
0.1566	0.0605
0.6025	0.2948
0.5355	0.2369
0.0331	0.0144
0.9486	0.7045
0.0858	0.0418
0.1987	0.0887
0.0211	0.0079
0.6949	0.3278
0.0297	0.0126
0.4935	0.2003
0.1285	0.048
0.62	0.3236
0.004	0.0015
0.2554	0.102
0.1413	0.0582
0.4048	0.1538
0.1874	0.0725
0.0498	0.0198
0.8825	0.5887
0.4217	0.1874
0.9862	0.8069
0.0262	0.0136
0.8697	0.5556
0.1184	0.0459
0.0394	0.0189
0.3974	0.1696
0.2007	0.0813
0.3308	0.1234
0.3887	0.152
0.6705	0.3436
0.1608	0.0677
0.3187	0.148
0.0182	0.0092
0.8096	0.4557
0.0441	0.0201
0.6597	0.3118
0.9809	0.7538
0.5303	0.25
0.0914	0.0346
0.6672	0.3601
0.3381	0.1444
0.4296	0.1987
0.3083	0.1232
0.9007	0.6569
0.9211	0.5955
0.0939	0.0346
0.0956	0.0422
0.1022	0.0497
0.2725	0.1072
0.9648	0.713
0.1327	0.0584
0.6971	0.3421
0.7851	0.4415
0.2522	0.104
0.2856	0.1281
0.1796	0.0727
0.8469	0.5512
0.3958	0.1777
0.7366	0.4051
0.2314	0.0797
0.3523	0.1553
0.7166	0.3587
0.5298	0.2363
0.2592	0.0999
0.7431	0.3892
0.4349	0.1755
0.3893	0.1682
0.0562	0.0231
0.4936	0.2027
0.9616	0.7199
0.4424	0.1711
0.1299	0.0513
0.4883	0.2137
0.5244	0.263
0.8459	0.5244
0.7757	0.446
0.0566	0.0231
0.7827	0.4603
0.0513	0.0301
0.0993	0.0382
0.3288	0.1353
0.0102	0.0061
0.5784	0.2852
0.6752	0.3198
0.4887	0.2352
0.5891	0.2524
0.0222	0.0127
0.0862	0.0381
0.8344	0.4488
0.785	0.4348
0.5494	0.2396
0.0198	0.0083
0.5606	0.261
0.7821	0.3873
0.0432	0.0148
0.6223	0.2908
0.7504	0.4007
0.0576	0.0271
0.0781	0.0276
0.9292	0.5974
0.3387	0.1334
0.3363	0.1287
0.0564	0.019
0.5042	0.2233
0.1386	0.0544
0.6094	0.2863
0.0555	0.0276
0.5099	0.223
0.3388	0.1333
0.3798	0.1623
0.2749	0.1202
0.377	0.1637
0.2609	0.1001
0.002	0.0013
0.9525	0.6674
0.1129	0.0435
0.7212	0.3337
0.2417	0.1014
0.3444	0.137
0.705	0.3403
0.6498	0.2941
0.6911	0.3664
0.8425	0.5098
0.0049	0.0016
0.0406	0.0153
0.4397	0.1998
0.2873	0.118
0.1985	0.076
0.8362	0.4996
0.2211	0.0849
0.4678	0.1915
0.6496	0.357
0.3757	0.1584
0.3084	0.113
0.7931	0.4741
0.7512	0.4543
0.4607	0.2049
0.6581	0.3216
0.1645	0.0667
0.3553	0.1575
0.0179	0.0089
0.032	0.0158
0.5398	0.2301
0.4801	0.2091
0.1804	0.0709
0.9297	0.6628
0.7597	0.4149
0.754	0.3519
0.0438	0.0172
0.7234	0.3768
0.6705	0.292
0.3897	0.1693
0.6711	0.2807
0.2007	0.0845
0.1249	0.056
0.9693	0.7628
0.5612	0.2534
0.7915	0.4388
0.8173	0.465
0.0496	0.0211
0.0094	0.0048
0.9218	0.6971
0.4472	0.1866
0.1724	0.0692
0.8012	0.423
0.2346	0.0958
0.2311	0.1044
0.337	0.1346
0.2739	0.1223
0.0902	0.0368
0.2508	0.0918
0.4264	0.1699
0.9775	0.8133
0.5937	0.2661
0.405	0.1602
0.4715	0.1907
0.0751	0.0287
0.6626	0.3319
0.8929	0.605
0.4305	0.1653
0.7048	0.3631
0.1837	0.0806
0.3102	0.1257
0.1135	0.0394
0.2006	0.0816
0.0245	0.0116
0.3477	0.1533
0.5829	0.2712
0.5367	0.2399
0.3668	0.1603
0.6812	0.3291
0.8917	0.561
0.012	0.0065
0.1957	0.0817
0.2878	0.1235
0.3253	0.1495
0.0481	0.0223
0.0428	0.0154
0.5627	0.2644
0.2444	0.0963
0.0229	0.0086
0.0831	0.0363
0.9919	0.894
0.124	0.0501
0.8182	0.4553
0.343	0.1449
0.2054	0.0819
0.325	0.1393
0.0673	0.0276
0.705	0.3552
0.3416	0.1349
0.7649	0.3953
0.8736	0.5265
0.8469	0.5563
0.0189	0.0063
0.3374	0.1509
0.1064	0.0414
0.6062	0.3134
0.0451	0.0225
0.0535	0.0238
0.6217	0.2852
0.2778	0.1126
0.8644	0.5902
0.3568	0.1592
0.1132	0.0492
0.0985	0.0411
0.0724	0.0322
0.0955	0.0399
0.5527	0.2622
0.385	0.1484
0.0824	0.0418
0.4748	0.2348
0.538	0.2467
0.5153	0.2395
0.1808	0.0668
0.7801	0.437
0.8589	0.5745
0.7236	0.3998
0.897	0.5465
0.645	0.299
0.2506	0.0988
0.0493	0.0268
0.5121	0.2259
0.5161	0.2125
