FMP	FPP
0.0768	0.0048
0.9737	0.1961
0.9621	0.152
0.0028	4e-04
0.2434	0.0132
0.0136	7e-04
0.2181	0.013
0.0577	0.0033
0.1067	0.0077
0.2491	0.0152
0.8525	0.0771
0.8463	0.0907
0.0071	4e-04
0.704	0.057
0.0116	2e-04
0.6175	0.061
0.1681	0.0097
0.1368	0.0083
1e-04	0
0.0796	0.0056
0.3727	0.0191
0.0035	6e-04
0.9099	0.0936
0.2643	0.0189
0.0125	4e-04
0.2733	0.0223
0.0092	7e-04
0.2871	0.0174
0.0019	1e-04
0.0201	0.0013
0.5622	0.0361
0.3809	0.0207
0.4885	0.035
0.6285	0.0391
0.4689	0.0344
0.0014	2e-04
0.6126	0.0654
0.1361	0.0106
0.0108	0.0011
0.7041	0.047
0.1263	0.0095
0.9268	0.1865
0.0256	0.0012
0.6181	0.0408
0.1848	0.014
0.0015	1e-04
0.1544	0.0077
0.5965	0.0315
0.0394	0.0019
0.0722	0.0043
0.3625	0.018
0.9516	0.1514
0.2922	0.023
0.1386	0.0099
0.3719	0.024
0.9843	0.172
0.2167	0.0128
0.0113	8e-04
0.104	0.0057
0.8723	0.1152
0.6643	0.0366
0.8772	0.0923
0.2487	0.0189
0.0023	2e-04
0.9296	0.2328
0.3258	0.0163
0.3404	0.0185
0.0444	0.0021
0.5812	0.052
0.9459	0.1504
0.1993	0.0095
0.6222	0.0415
0.1908	0.0123
0.7751	0.0899
0.4163	0.0281
0.056	0.005
0.0438	0.0029
0.1556	0.0107
0.8036	0.0731
0.0556	0.0034
0.1363	0.0078
0.2922	0.0186
0.463	0.0275
0.0161	0.002
0.1854	0.0121
0.2479	0.0167
0.6148	0.0415
0.1142	0.0082
0.4048	0.019
0.0755	0.0062
0.7178	0.0662
0.5182	0.0406
0.0276	0.002
0.0882	0.0063
0.7975	0.071
0.0775	0.0062
0.6564	0.0533
0.1139	0.0081
0.8531	0.0973
0.8118	0.083
0.1299	0.0101
0.5535	0.0419
0.1029	0.006
0.1743	0.011
0.0558	0.0035
0.0818	0.0053
0.5071	0.0478
0.4484	0.0299
0.057	0.0031
0.0463	0.003
0.1981	0.011
0.0016	1e-04
0.031	0.0022
0.9952	0.3721
0.0248	0.002
0.0018	1e-04
0.3041	0.0229
0.0066	4e-04
0.9884	0.2695
0.9744	0.1961
0.2551	0.0147
0.031	0.0016
0.4825	0.0332
0.1293	0.0087
0.3805	0.0232
0.5289	0.0457
0.0642	0.004
0.3605	0.0185
0.5712	0.0451
0.0407	0.003
0.0657	0.0039
0.0873	0.0056
0.3793	0.0314
0.7376	0.0468
0.1033	0.0081
0.2066	0.0105
0.113	0.006
0.0529	0.0032
0.4072	0.0289
0.0207	0.0017
0.2534	0.0142
0.0334	0.0011
0.4472	0.034
0.7087	0.0794
0.0587	0.0033
0.0785	0.0043
0.0767	0.0058
0.4271	0.027
0.0068	0.0011
0.1389	0.0065
0.4316	0.0214
0.5607	0.0323
0.7947	0.0726
0.3158	0.0161
0.052	0.0035
0.1827	0.0109
0.9983	0.4042
0.044	0.0032
0.4813	0.0421
0.3438	0.0177
0.719	0.0514
0.786	0.0926
0.0633	0.0041
0.0594	0.0023
0.6031	0.0675
0.6172	0.0556
0.15	0.0091
0.2435	0.0117
0.0371	0.0021
0.1987	0.0081
0.9862	0.2441
0.0261	0.0026
0.8062	0.0692
0.2883	0.0202
0.5989	0.0445
0.7823	0.0547
0.1832	0.0101
0.1851	0.0101
0.0017	2e-04
0.9344	0.1025
0.4015	0.0204
0.0109	0.0015
0.1043	0.0062
2e-04	0
0.5361	0.0405
0.1892	0.0124
0.0038	3e-04
0.3433	0.0195
0.1619	0.0112
0.5404	0.0377
0.0132	0.001
0.2976	0.0199
0.0193	0.0013
0.0055	5e-04
0.5366	0.0439
0.2161	0.0099
0.3311	0.0221
0.5182	0.0311
0.6938	0.0466
0.724	0.0556
0.0033	6e-04
0.6918	0.0465
0.4397	0.0299
0.3898	0.0272
0.0194	0.0019
0.7808	0.092
0.1135	0.0068
0.0117	0.0012
0.0033	2e-04
0.2173	0.015
0.0524	0.0037
0.0068	9e-04
0.0764	0.0078
0.0746	0.0034
0.6922	0.0612
0.1569	0.0094
0.0132	0.0011
0.347	0.0147
0.1082	0.0061
0.0457	0.0042
0.114	0.0059
0.1878	0.0116
0.9785	0.1945
0.1328	0.0057
0.016	0.001
0.871	0.0945
0.5695	0.0477
0.0841	0.0063
0.0883	0.006
0.3157	0.0174
0.1604	0.0106
0.0049	5e-04
0.321	0.0178
0.1192	0.0076
0.012	0.001
0.0444	0.0021
0.8269	0.1214
0.8038	0.0626
0.2564	0.0162
7e-04	1e-04
5e-04	1e-04
0.0345	0.0018
0.1165	0.0068
0.9363	0.1178
0.0569	0.0048
0.078	0.0065
0.1584	0.0099
0.8765	0.0755
0.0155	0.001
0.4471	0.0281
0.0382	0.0024
0.0076	4e-04
0.1148	0.0061
0.8222	0.0929
0.0531	0.0043
0.1314	0.0081
0.014	0.0015
0.1753	0.0093
0.4977	0.0435
0.9391	0.158
0.008	7e-04
0.323	0.02
0.4612	0.0375
0.2307	0.0163
0.4788	0.0294
0.3046	0.019
0.2281	0.0138
0.0098	0.0012
0.5651	0.041
0.0075	7e-04
0.1185	0.008
8e-04	0
0.0895	0.0048
0.2236	0.0138
0.0146	8e-04
0.9126	0.0959
0.3517	0.0206
0.0755	0.0047
0.3069	0.0166
0.6844	0.0507
0.9766	0.2042
0.8942	0.1107
0.0186	0.0016
0.5602	0.0336
0.1116	0.0063
0.0076	6e-04
0.0131	5e-04
0.26	0.0172
0.4835	0.0433
0.6322	0.0474
0.9558	0.1257
0.0214	0.0014
0.5403	0.0359
0.3237	0.0214
0.2379	0.0151
0.0324	0.0022
0.6457	0.0508
0.5099	0.0353
0.0197	0.0021
0.7291	0.0516
0.2485	0.019
0.1402	0.0081
0.0377	0.0028
0.3833	0.0243
0.1885	0.0132
0.1494	0.0086
0.2978	0.0187
0.3464	0.0207
0.1326	0.0063
0.7898	0.1062
0.7693	0.0701
0.9494	0.1642
0.1769	0.0053
0.7689	0.0647
0.28	0.0235
0.1697	0.0078
0.0418	0.0033
0.5064	0.0322
0.1064	0.0056
0.1095	0.0069
0.1524	0.0104
0.0212	0.0013
0.6373	0.0568
0.5471	0.0528
0.4462	0.0277
0.0068	5e-04
0.0117	0.0017
0.4694	0.0263
0.6974	0.0648
0.3739	0.0248
2e-04	0
0.178	0.0096
0.2223	0.0158
0.163	0.0083
0.7899	0.0812
0.3246	0.0221
0.0584	0.0027
0.0337	0.0025
0.3007	0.0181
0.067	0.0045
0.8754	0.0944
0.5544	0.0404
0.0225	0.0012
0.6771	0.0653
0.0974	0.0076
0.0353	0.0021
0.443	0.0237
0.3993	0.024
0.0251	0.0021
0.2101	0.011
0.0182	0.0015
0.7909	0.0935
0.0759	0.006
0.1896	0.0099
0.5591	0.0339
0.7127	0.08
0.646	0.0458
0.0524	0.0027
0.8802	0.0893
0.1576	0.0117
0.229	0.0186
0.1756	0.0118
0.5362	0.0324
0.8762	0.1642
0.0236	0.0014
0.5474	0.0397
0.5905	0.0391
0.8165	0.0643
0.0111	9e-04
0.9719	0.1509
0.2414	0.0117
0.3889	0.0369
0.1205	0.0071
0.1977	0.0152
0.3595	0.0197
0.0063	7e-04
0.0532	0.0042
0.1084	0.0075
0.0924	0.0051
0.237	0.0171
0.0012	2e-04
0.0902	0.0057
0.4308	0.0347
0.3625	0.0188
0.1042	0.0082
0.0226	0.0027
0.2242	0.0142
0.031	0.0013
0.012	8e-04
0.6603	0.0499
0.0853	0.0067
0.9692	0.2143
0.4192	0.0267
0.0661	0.0031
0.174	0.0109
0.3369	0.0231
0.5307	0.0396
0.114	0.0077
0.3833	0.0271
0.239	0.0101
0.6022	0.0406
