FMP	FPP
0.6278	0.0128
0.1361	0.0036
0.0385	6e-04
0.0319	0.0017
0.1432	0.0035
0.0745	0.0016
2e-04	0
0.2509	0.0064
0.1455	0.0037
0.9433	0.0431
0.159	0.0045
0.4437	0.0102
6e-04	0
0.9592	0.0328
0.3134	0.0073
0.0013	2e-04
0.8398	0.0443
0.312	0.0062
0.344	0.0121
0.3532	0.0131
0.3758	0.0068
0.634	0.0109
0.3041	0.0047
0.0096	6e-04
0.8808	0.0286
0.0728	0.0034
0.1127	0.0026
0.2922	0.0076
1e-04	0
0.3228	0.0063
0.0379	8e-04
0.0471	0.0014
0.5571	0.009
0.0327	4e-04
0.1973	0.0064
0.0021	0
0.7217	0.0205
0	0
0.2668	0.0044
0.0537	0.0016
0.1162	0.0028
0.0236	7e-04
0.0228	6e-04
0.0021	1e-04
0.003	3e-04
0.0141	9e-04
0.044	0.0016
0.5588	0.0167
0.0023	0
0.0329	8e-04
0.0901	0.0035
0.0085	3e-04
0.0906	0.0033
0.0713	0.0022
0.0016	1e-04
0.0416	8e-04
0.019	6e-04
0.024	0.0013
0.1592	0.004
0.0288	0.0013
4e-04	0
0.0987	0.0046
0.2444	0.0065
0.7147	0.014
0.0038	4e-04
0.0334	6e-04
0.048	0.0018
0.6625	0.0174
0.3687	0.0085
0.0042	0
0.0188	6e-04
0.0135	4e-04
0.5294	0.0111
0.33	0.0049
0.9051	0.0282
2e-04	0
0.0056	1e-04
0.0342	0.0016
0.1216	0.0022
0.1992	0.0043
0.7779	0.0149
0.0025	5e-04
0.0151	9e-04
0.0854	0.0034
0.8676	0.058
0.416	0.0092
0.064	0.0017
0.5715	0.013
0.0549	0.0012
0.872	0.0297
1e-04	0
0.0287	0.0012
0.0182	6e-04
0.0014	2e-04
0.1008	0.0028
0.0117	8e-04
0.0164	9e-04
0.0078	1e-04
0.0741	0.0022
0.099	0.0017
0.2559	0.0083
0.569	0.0106
0	0
0.0245	3e-04
0.0405	8e-04
0.1596	0.0042
0.0193	9e-04
0.1065	0.0027
0.4218	0.0075
0.0225	7e-04
0.0128	6e-04
0.9562	0.0392
0.1454	0.0039
0.0356	6e-04
4e-04	0
0.0025	2e-04
0.099	0.0041
0.9655	0.0657
0.568	0.0162
0.1518	0.0021
0.0233	5e-04
0.4457	0.0153
0.8276	0.0136
0.015	8e-04
0.3817	0.0086
0.0052	1e-04
0.0442	9e-04
0.35	0.0122
0.996	0.1023
0.0023	0
0.017	6e-04
0	0
0.1753	0.0052
0.0063	9e-04
0.0779	0.0036
0.009	3e-04
0.0105	6e-04
0.0492	8e-04
0.1465	0.0038
0.2139	0.003
0.0272	0.001
0.4826	0.0078
