FMP	FPP
116.248093685661	116.176844942196
113.27388853495	113.238203822787
66.866061677717	66.793088332866
109.572129517945	109.51283163932
106.527296051743	106.318240799941
97.5191065831879	97.7596709852511
115.026690078319	115.093574612244
115.901017268793	115.747812071618
110.431857815759	110.451008511169
108.214645544243	108.235122236708
99.1593481530756	99.1681871994228
103.534316560402	103.762807208499
126.127971054245	126.150221108232
100.811939727548	100.837357229645
108.804176086212	108.751504569202
112.664314334476	112.69438720616
94.542036954146	94.6754671225675
112.352354978685	112.177484175613
98.9688774594539	98.8126364906831
100.193998096627	100.183758094797
113.285816977553	113.342055425136
113.60118996855	113.656143491113
105.410430959676	105.368090761395
110.953032082533	110.982460811601
118.666191502287	118.442456094285
81.8235268127574	81.9043200116252
99.1926165708886	99.1436354257095
114.153831911832	113.968044022943
104.366398562242	104.401198386061
120.568432839872	120.635305901572
104.44512756612	104.473191172268
101.58981392428	101.336127058
89.29353832891	89.4276569117491
123.195580641868	123.08109162417
123.964191933248	123.849702059455
101.970127153957	102.268945573353
107.749789806882	107.823726434188
98.0702396901375	97.9192745066442
99.2914077892916	99.4468033532486
124.074701760008	124.186674529986
107.278691770151	107.367226462822
96.0832433865168	95.9032078626144
104.181935257246	104.314195328117
105.592935611268	105.453097806602
109.299265294147	109.232346347201
84.9434663097838	84.9593493847093
107.487316178731	107.410305540816
127.455612144883	127.43447748202
96.9102040111916	96.7554815966589
110.710595286555	110.991353831023
93.5004594788561	93.6355996867573
105.873845235979	105.932694702315
110.506408199875	110.577404516516
101.409470061805	101.502479120876
98.5962630243253	98.6627345597933
114.979609878337	115.130311630115
100.919084067616	100.945292734503
103.217539099814	103.176181065648
90.5143316330445	90.4309167192405
103.374317877983	103.373292002886
78.0345866166097	78.1328113148242
99.6215927475077	99.5133364815468
104.758425803884	104.750030996908
107.175112769709	107.098541929087
101.228453304122	101.283462934315
106.083547254726	105.817607616596
111.20096433865	111.255998939641
112.086803487016	111.996727481019
103.899724155661	104.121991797367
116.22652745696	116.186360310328
121.253684682475	121.189890700476
90.560529846208	90.4839330617341
121.15080580793	120.981013289835
103.193176648337	102.953972127902
105.690437008553	105.750700685839
115.324100834719	115.330389410186
116.490546286724	116.502475251701
98.9525661884823	99.3368130001357
113.174686776817	113.263214434852
101.659610461538	101.618963962808
89.4143687286131	89.3910967702067
90.6546860591571	90.6180989312515
98.4004833583254	98.3370057455548
105.242007802245	105.08247609806
117.636936618003	117.57562386446
86.5385598730931	86.5941035449893
113.173650908718	113.078520912288
118.064807719055	118.062522942802
112.039413144246	112.06567452802
99.1147950821194	98.9099053276831
115.625858465293	115.516593743047
109.790607072846	109.664434793331
111.713438499425	111.71170245545
123.93369444133	124.20344604991
117.154876758167	117.114621638737
87.8934689189655	88.0824916873599
118.503910821122	118.526451990205
111.15510319775	111.222319820104
107.456585287072	107.430726860125
118.065521536235	118.080864041725
108.271825716005	108.256509979752
118.165319341527	118.156639858379
109.999954841813	110.274341908797
92.8189681846427	92.7157694167741
114.605093598727	114.570138877594
86.974631003371	86.8879764251758
91.415245093935	91.3850942386962
114.819559959972	114.957776212187
111.05250504575	110.961404942411
101.397626449125	101.243282410631
118.157988145847	118.168590160406
104.588456734114	104.599582709245
105.513077666725	105.593544086164
105.362880810658	105.123548532568
108.441341443766	108.182983140803
95.0534279009152	95.1355563116587
107.51072647468	107.408975452222
106.957769574546	106.991417430234
96.675147993681	96.8015608854103
103.262084176368	103.133849115633
123.337398303128	123.328864573568
97.2291804284723	97.1409985569704
114.453170738389	114.482760241207
99.8579731248037	99.8377120540894
92.2388819507049	92.3025262587664
89.6409018789457	89.7336602207161
109.951931005386	110.096011022323
112.08906349468	112.149184753494
114.234702953981	114.367104404196
102.449630619967	102.461839082211
93.0775228007317	93.0948803839372
124.137786120695	124.197256048159
111.956871516244	112.058180029555
110.642072495793	110.646444017025
113.134726061056	113.050170702738
118.613000147151	118.723807133035
98.280890304355	98.3379725167171
98.2312522769588	98.0364084245824
99.9470077318591	99.9128677959152
107.30014046788	107.437604996022
109.899942719791	109.810544228179
96.0064844631494	96.042542036108
111.095239939602	111.261537681506
109.674999811981	109.967970072697
98.070181495753	97.9507894877327
108.475101071019	108.359567531006
101.453689426181	101.584453756111
120.150693618701	119.86835784242
99.7588869753393	99.6078762773646
106.823977776599	106.861292608819
91.4392904780099	91.5337830349147
101.824890501021	101.819347678996
108.819065401975	108.884629781554
109.418585663562	109.252121119985
116.555540888007	116.439983792611
104.929808471396	104.995137490209
100.53825064566	100.617436323991
93.4259757948865	93.36762451845
86.6679121009853	86.8143112190962
110.584759342751	110.606975229228
111.496463760973	111.665889074987
107.707782872951	107.64326642413
119.606292495332	119.463335843975
90.4371951325151	90.5002061853968
112.761035382129	112.929930773712
123.68654480859	123.803695200571
116.713129448507	116.546958093575
109.601928408993	109.615665191903
88.5881049074492	88.5622060008261
89.9550254301795	89.9622327627304
116.863594826081	117.049379308951
120.24860142681	120.178253205505
106.031200541455	105.979799729106
105.214578299307	105.260785570812
117.017417558564	116.649985072212
100.201296681992	100.359733705259
109.666390946471	109.720298007983
104.128374390242	103.935589970072
113.437661338764	113.546178469603
110.102051248302	110.160805000035
106.730462412647	106.735615775069
108.969033930002	108.934625236403
97.7740666934177	97.6741423497026
101.452927688366	101.357369182098
107.709690605887	107.828301500666
121.538422071944	121.458971839758
96.0978485956809	96.1528767522818
121.829117402384	121.661448131009
107.26166197865	107.353300993876
106.611100504061	106.624957431559
105.225682713755	105.216143977277
101.200335342711	101.310041931878
106.158925319919	106.382895714
122.586034984305	122.636504720624
111.818758508073	111.9759971785
109.412276007342	109.59639417521
92.3414534353525	92.5420703345593
116.296596948815	116.439549204778
100.090961609125	100.023344225971
111.409267252205	111.433370447885
116.513903555289	116.689063601264
108.702241996204	108.541092110228
94.5045305994789	94.4413509715672
109.446481804457	109.245573755383
114.461104998186	114.417111303933
111.576989255737	111.376215318131
100.73681937483	100.973078705378
112.015489807619	111.97862004048
113.370934984712	113.314481877608
114.360239141168	114.461882083556
115.078820524244	115.000766482264
98.9959522980106	99.1931267112425
128.113127817726	128.295366280708
121.909694141989	121.898436471309
93.8678258028571	93.8964055268611
105.47309043852	105.508634249021
115.793063805823	115.900660173004
113.361260143684	113.509941594974
112.561758797478	112.598462678879
115.823221673276	115.658722457572
99.9290114814227	100.087942485035
115.368371515228	115.558574122192
107.229409115612	107.056521501641
105.176896289469	104.966546497407
104.078757209656	103.893524218341
106.878022306988	106.930037893016
95.8679870981738	96.0408137866812
101.865872572742	101.817510275179
117.943087694414	117.914365129509
107.245383003423	107.421008128115
94.8138304639847	94.9206747705276
110.340335253146	110.27810603817
117.495331814784	117.525044977156
111.09066336064	110.944447652454
115.366069481536	115.376408418595
111.837535162176	111.906049382159
130.814395084966	130.97416118119
118.338423041401	118.214382182745
116.452117653446	116.48396616896
91.078766365704	90.9293661724862
107.850795636215	107.932415506878
97.4422668556659	97.1272603097591
110.210222341018	110.310549909445
113.974434696873	114.202169079652
103.740512701954	103.847924756276
93.5902206179252	93.7364021580033
123.190150569613	123.143925999604
106.648757913184	106.419250580591
97.8324894100096	97.6646459104044
119.623449030302	119.644142679373
107.980425719991	108.088941895916
110.784956261238	110.873310410667
104.588389555356	104.774948948134
108.521280075543	108.37391306439
99.8839087530687	99.9070066274738
118.743431222873	118.696892415631
111.872977628831	112.05429699123
110.407214409043	110.453776351975
117.862062368548	118.114855577329
113.899229905303	113.798327907748
101.97373171655	101.905134284875
123.990809373145	124.180200404288
113.944625677873	113.935251991778
117.829935120276	117.744647744144
124.158264218564	123.978955658601
110.405908396084	110.476211673832
119.604687773875	119.759781026594
97.7962009373591	97.4994874980652
100.390738520393	100.368054168853
90.2953574109332	90.1972957870911
108.165082179525	108.164153596047
120.857284445085	120.929377606909
96.3677245380378	96.1709925881448
107.361682280271	107.233329945344
106.810676290636	106.73579513988
104.466670381338	104.455744326054
91.1390588469681	91.1258063923708
118.222066713223	118.090047544759
113.133958823753	112.954238263386
83.3140590528541	83.2725780876263
110.876255491982	110.896514812945
106.634065556603	106.674927186873
84.1450821578893	84.3024638502348
121.447823631178	121.380596942956
112.6678110625	112.706910579398
99.5158541649146	99.6734902104301
107.938029332839	107.908938312991
92.3824384753042	92.3446329576581
117.752798853648	117.862314034307
109.806488879726	109.752429959458
92.445689467954	92.3720185669048
103.252906375745	102.945248804801
104.02758724425	104.09630001117
108.851230595206	108.819217708365
117.643149732528	117.573285531126
117.040387803543	117.319721179027
119.414057013491	119.429532537586
116.088713045466	116.035107089108
107.058606645035	107.100822517058
105.69411691023	105.706044419429
118.0646510233	117.924437773052
120.235004429067	120.424397387041
97.662749090911	97.5891055530465
101.579319843413	101.291494376069
112.739004108203	112.807038692942
98.122799773458	98.1221529536747
105.961858053533	105.868987421992
127.828964213127	127.821337134121
102.397956519784	102.432396618449
101.00224958567	100.854852590428
105.985514566119	105.948589790224
106.197078471295	106.273701673444
113.95483307731	113.815305169659
105.664921026418	105.659453181897
97.7712705708565	97.888082529644
103.595150435281	103.556256611562
89.6324569017224	89.6326009620993
111.89831299461	111.717521423468
