FMP	FPP
0	0
0.9377	0.3304
0.6958	0.073
0.1075	0.012
0.8131	0.1178
0.8949	0.1556
0.0227	0.0024
0.7302	0.0822
0.0112	0.0012
0.4311	0.0401
0.1569	0.0127
0.0258	0.0038
0.0053	4e-04
0.9557	0.2448
0.0369	0.0036
0.9296	0.2764
0.3449	0.0322
0.6686	0.0993
0.1667	0.0163
0.0802	0.008
0.1408	0.0118
0.1691	0.0165
0.1025	0.0096
0.2391	0.0191
0.8773	0.1592
0.5461	0.0584
0.3285	0.0358
0.0035	3e-04
0.1976	0.0194
0.6439	0.1024
0.2657	0.0272
0.0169	0.0019
0.2942	0.0292
0.0026	2e-04
0.2243	0.02
0.2536	0.0248
0.7532	0.1172
0.2105	0.0176
0.9244	0.1531
0.6612	0.0826
0.2258	0.0231
0.8762	0.1961
0.0628	0.0067
0.9764	0.3197
0.1818	0.0207
0.2955	0.0349
0.6787	0.0723
0.4391	0.0413
0.3707	0.0312
0.834	0.1472
0.1009	0.0096
0.306	0.033
0.9643	0.2545
0.8102	0.1354
0.2936	0.0333
0.7022	0.0925
0.113	0.0108
0.9522	0.2442
0.4084	0.0338
0.0145	0.0014
0.0489	0.006
0.0713	0.0093
0.1052	0.0115
0.1839	0.019
0.2466	0.0184
0.0215	0.0015
0.0121	0.0013
0.1297	0.0137
0.0899	0.0078
0.523	0.0619
0.3136	0.0324
0.0173	0.0014
0.623	0.0879
0.076	0.0077
0.7956	0.1577
0.8746	0.1348
0.0052	9e-04
0.615	0.0714
0.3252	0.0386
0.1565	0.0179
0.0659	0.0055
0.3448	0.0341
0.7631	0.1013
0.035	0.0035
0.0017	0
0.6682	0.0716
0.4266	0.0442
0.6323	0.0643
0.1393	0.0141
0.4347	0.0443
0.858	0.15
0.984	0.2762
0.5096	0.051
0.6815	0.0689
0.2157	0.0146
0.0165	0.0018
0.4616	0.043
0.4664	0.0548
0.5738	0.0725
0.0026	1e-04
0.3756	0.0329
0.2081	0.0191
0.0718	0.0068
0.9444	0.1752
0.0736	0.0073
0.063	0.0047
3e-04	0
0.2169	0.0209
0.0259	0.0027
0.7187	0.1286
0.4448	0.0416
0.1705	0.0177
0.1998	0.0163
0.04	0.0061
0.0981	0.009
0.6351	0.1076
0.9958	0.5056
0.119	0.0129
0.0034	0.0011
0.0012	0
0.0454	0.0042
0.1491	0.0148
0.1661	0.0159
0.0093	0.0014
0.3086	0.0333
0.3089	0.0288
0.7424	0.095
0.1479	0.0145
0.6647	0.0914
0.8246	0.1315
0.4721	0.0489
0.6045	0.0733
0.0822	0.0079
0.8051	0.1542
0.2243	0.0212
0.766	0.0849
0.8222	0.132
0.1496	0.0112
0.065	0.0057
0.4092	0.0392
0.0741	0.0065
0.1133	0.0116
0.3754	0.0473
0.0193	0.0026
0.0027	1e-04
0.6296	0.0619
0.2511	0.0193
0.7957	0.1086
0.2254	0.021
0.4607	0.0484
0.9987	0.565
0.4873	0.0515
0.2228	0.0259
0.001	5e-04
0.5088	0.0562
0.5747	0.0685
0.7326	0.081
0.9834	0.3082
0.3503	0.0385
0.2494	0.0229
0.0337	0.0039
0.0112	0.0015
0.637	0.0742
0.9856	0.3822
0.0741	0.0112
0.1376	0.0156
0.0193	0.0025
0.5975	0.0685
0.1273	0.0121
0.0452	0.004
0.0544	0.0038
0.3728	0.0373
0.0684	0.0084
0.0327	0.0026
0.9827	0.3649
0.5426	0.0733
0.2383	0.0213
0.4384	0.0545
0.342	0.0354
0.3055	0.0277
0.0954	0.0098
0.5926	0.0799
0.0735	0.0072
0.0749	0.0077
0.4485	0.0483
0.0932	0.009
0.1839	0.0159
0.2371	0.0227
0.1234	0.0113
0.3877	0.0404
0.2011	0.022
0.3887	0.0373
0.5563	0.0619
0.909	0.1873
0.3974	0.0413
0.1419	0.0155
0.8852	0.1419
0.2862	0.0298
0.1126	0.0101
0.0016	3e-04
0.0212	0.003
3e-04	2e-04
0.8497	0.1536
0.0146	0.0022
0.0141	0.0016
0.0894	0.0114
0.4815	0.0456
0.1105	0.0104
0.1433	0.0158
0.2129	0.0199
0.4352	0.044
0.2969	0.0299
0.6539	0.0751
0.5317	0.0745
0.147	0.0163
0.0062	5e-04
0.1161	0.0132
0.0013	5e-04
0.008	0.001
0.8227	0.1174
0.1987	0.0178
0.0719	0.0102
0.0924	0.0089
0.7474	0.0873
0.498	0.0716
0.5381	0.057
0.0246	0.0023
0.0172	0.0016
0.1982	0.0208
0.0736	0.007
0.2995	0.0327
0.0118	0.0017
0.9453	0.2555
0.0426	0.0033
0.5234	0.0591
0.5862	0.0604
0.5751	0.0771
0.1747	0.0135
0.6161	0.0738
0.9816	0.3106
0.0493	0.0049
0.0064	6e-04
0.0513	0.0044
0.1609	0.0162
0.4964	0.0578
0.5036	0.0636
0.6368	0.0878
0.4897	0.0562
0.0075	9e-04
0.7721	0.0976
0.9287	0.173
0.1365	0.0138
0.5854	0.0598
0.0402	0.0044
0.6033	0.062
0.0164	0.0022
0.0063	7e-04
0.068	0.007
0.0199	0.0014
0.8383	0.1184
0.7287	0.1051
0.2762	0.0264
0.9344	0.2047
0.4067	0.0392
0.0305	0.0019
0.4892	0.0542
0.2675	0.0286
0.5312	0.0728
0.8859	0.1629
0.1717	0.0168
0.7943	0.1499
0.0277	0.002
0.0183	0.002
0.2242	0.0233
0.1157	0.0137
0.2387	0.0209
0.8543	0.1939
0.3675	0.0282
0.4094	0.0322
0.3723	0.0356
0.0831	0.0084
0.0617	0.0066
0.2629	0.0213
0.7181	0.0889
0.3813	0.0325
0.3714	0.0412
0.9839	0.3016
0.3497	0.0368
0.0176	0.0015
0.0397	0.0031
0.1363	0.0111
0.1514	0.0153
0.6321	0.0767
0.0269	0.0025
0.7166	0.1293
0.7434	0.1312
0.6707	0.0842
0.01	0.0017
0.3022	0.0303
0.4205	0.051
0.4308	0.0699
0.8087	0.1161
0.7749	0.0896
0.0696	0.007
0.0996	0.01
0.0236	0.0029
0.7865	0.1238
0.5107	0.0567
0.0555	0.0053
0.0862	0.0111
0.3475	0.0369
0.2199	0.0226
0.6124	0.06
0.262	0.0297
0.9609	0.2247
0.5086	0.0508
0.2024	0.0199
0.236	0.0213
0.1068	0.0136
0.0408	0.0041
0.0299	0.0028
0.4568	0.0506
0.2334	0.0248
0.2536	0.0219
0.7018	0.0716
0.4185	0.0391
0.0359	0.0046
0.007	6e-04
0.7294	0.1071
0.3242	0.0411
0.6725	0.0933
0.3819	0.0385
0.8052	0.1472
0.2686	0.0299
0.0305	0.0029
0.1773	0.0226
0.4743	0.0579
0.1338	0.0115
0.5675	0.0668
0.0494	0.0061
0.2857	0.0357
0.0051	8e-04
0.1437	0.0157
0.0042	0
0.9754	0.2469
0.1841	0.0181
