FMP	FPP
0.2548	0.161
0.1348	0.0839
0	0
0.2386	0.1507
0.2235	0.141
0.0098	0.0077
0.006	0.0063
0.0285	0.0192
0	0
0.0014	9e-04
0.0042	0.003
0.001	7e-04
0.0346	0.0238
0.0021	6e-04
2e-04	1e-04
0.0016	0.0016
0.4601	0.2888
0.0602	0.0378
0.1105	0.0673
0.0109	0.0057
0.0491	0.0344
0.0223	0.0169
0.0238	0.0164
0.0324	0.025
0.0017	0.0015
2e-04	3e-04
0.0615	0.0397
0.0038	0.0026
0.165	0.1056
0.0053	0.0045
0.0512	0.0359
0.0564	0.0361
0.0491	0.0309
0.0333	0.0233
0.0527	0.0393
0.1363	0.0883
0.1303	0.0889
0.0066	0.0032
0.0129	0.0098
1e-04	1e-04
0.0161	0.0155
0.1088	0.0675
0.0093	0.0052
0.0549	0.0411
0.0823	0.0491
0.0135	0.0092
0.029	0.0254
0.0016	0.0014
0.0454	0.0324
0.0033	0.0018
0.0391	0.026
0.0282	0.0171
0.0205	0.0143
0.0022	7e-04
0.0294	0.02
0.0011	7e-04
0.0033	0.0024
0.2015	0.1351
0.019	0.0134
0.0067	0.0038
0.052	0.0391
0.14	0.0921
2e-04	4e-04
0.0016	0.0012
0.0059	0.0035
0.0023	0.0019
0.1359	0.0818
0.0013	0.0025
0.0069	0.005
0.0015	0.0012
0.0044	0.0024
8e-04	6e-04
0.0014	0.0013
0.0029	0.002
0.0037	0.0027
0.118	0.0785
2e-04	0
0.0777	0.049
2e-04	4e-04
5e-04	4e-04
0.0137	0.0085
0.0359	0.0218
0.0075	0.0059
0.0054	0.0039
0.0174	0.007
0.0021	0.0016
1e-04	0
0.4196	0.2738
0.0166	0.0109
0.0932	0.063
0.0079	0.0058
0.1446	0.0927
4e-04	5e-04
0.0047	0.0032
0.0105	0.0079
0.2791	0.1768
0.0934	0.0562
0.0036	0.0035
0.002	0.0025
0.1459	0.1008
0.0084	0.0087
0.2479	0.1501
0.0014	9e-04
0.0012	5e-04
2e-04	1e-04
0.0077	0.0052
0.0019	0.001
0.0469	0.0312
0.001	3e-04
0.0308	0.0212
8e-04	0.001
3e-04	6e-04
0.0011	7e-04
0.0473	0.0332
0	0
0.0035	0.0025
0.0038	0.0023
0.1217	0.088
0.0024	0.0017
0.0062	0.0021
0.0086	0.0061
0.0037	0.0043
0.2969	0.1863
0.3346	0.2151
0.0181	0.0111
0.0311	0.0206
0.0053	0.0046
0.0188	0.0125
0.0536	0.0345
0.0046	0.004
0.0235	0.0146
0.0015	0.0019
0.0362	0.0234
0.1384	0.0875
5e-04	1e-04
0.0268	0.0177
0.0478	0.0308
0.0116	0.0095
0.0015	5e-04
0.0021	0.0015
0.0124	0.0077
0.0129	0.0082
0.0151	0.0109
0.0157	0.0127
0.0367	0.0286
0.004	0.0016
0.0336	0.0207
0.0039	0.0031
2e-04	5e-04
0.019	0.0127
0.002	0.0016
0.2084	0.1415
0.0035	0.0025
0	0
0.1332	0.0871
0.0107	0.0084
0.007	0.0044
0.1361	0.096
0.0017	0.0013
0.0062	0.0045
0.0026	9e-04
0.2827	0.1731
0	1e-04
0.0032	0.0018
0.256	0.1659
0.0219	0.0189
0.1715	0.1028
2e-04	0
0	0
0.0327	0.0214
0.1286	0.0863
0	0
0.0083	0.0085
0.0046	0.0043
0	0
0.5233	0.3295
0.1908	0.1256
0.1579	0.1024
2e-04	0.0011
0.1215	0.0823
5e-04	7e-04
0.0048	0.003
0.0059	0.0045
1e-04	1e-04
0.0482	0.0301
6e-04	0.001
1e-04	0
0.1476	0.0957
0.0046	0.0031
0.0303	0.018
