FMP	FPP
101.57836306257	101.290067737637
112.420730386	112.146224354136
103.665504283534	103.624904488306
115.846818696751	120.57278633506
114.856805352077	114.846605286269
100.060005176084	99.7235641200451
102.109109700597	102.01116495755
88.5361122885279	88.6520823238842
116.450675159791	119.302699173492
121.214775824436	120.738061414359
116.509658117309	117.179419975186
86.5352433062529	86.2949259914286
112.223180246356	112.250503317605
104.518240841921	104.473188338187
99.935452588481	99.5402793252702
100.666560906813	100.1515600116
108.389177343863	111.563562438958
101.611898465306	102.203906119421
117.122776712676	116.984796870431
100.172674685321	101.02000220091
112.477753170881	112.52414416137
125.619408474694	125.249686097215
111.035111713094	113.498051999759
87.7511059000977	87.4684609825558
117.400196062386	117.289927775143
109.033848337162	115.758973112197
123.850046505162	124.382454668004
112.537033546605	114.101667290038
120.428192979717	120.216982213013
106.294518743036	114.566825656661
98.9763951225668	98.794257502739
115.949805950857	115.627663956265
97.999934007772	97.9931742055445
96.4446262366381	99.0457497101653
106.132668759963	106.005604297377
79.4936749234566	78.8413572575884
103.407330153653	103.139491589514
100.548274397576	100.335033080598
95.513267039883	95.6169954778669
104.418019029526	104.106264038922
124.457471581291	124.463006279193
103.478752374298	103.434578045637
100.426900163646	104.554184640542
100.451601418111	100.490169249454
108.644286533267	108.104199139208
104.454869259099	104.476618381466
114.324127779307	123.462065324232
116.841081089492	116.603569989667
112.454934617016	112.478744359393
110.272828769981	110.108807778923
102.98354813933	102.563540723759
118.967264003709	118.67543848329
106.072832152245	106.046904989192
105.970026728379	105.678058056953
109.272070320389	108.890195882654
83.2701222253981	88.8662203671648
109.687686983179	109.549102663885
107.146556101435	106.902124408012
97.9688359702247	98.0613352675146
107.822787359615	111.336753940734
124.014987744754	123.943113422044
119.672970109617	123.162583113133
100.489186822643	100.001000269877
120.823248319205	126.440340668635
118.458584508701	118.210780601607
93.2920432755616	98.7690154864786
125.849367242884	126.847456051652
106.626985985939	106.358296620152
113.079680804226	112.803586011802
110.622739161571	114.596505448862
103.101673791229	102.6745324395
114.525010912809	115.281861592872
116.72114455437	116.578101216414
117.498641830385	117.293914766631
124.981438154302	124.684817419182
101.860257640418	101.816587159715
103.016291523498	104.848077339629
108.77035333744	108.51808860968
124.693860537341	125.252014394027
108.974796577574	116.157945022961
120.500377975199	121.916068604307
112.665226419436	112.39817595451
106.123146464695	105.921034831856
116.480798259366	116.502825826827
94.6900385581511	94.7901584990776
108.482342095831	108.646748978886
117.32802300706	117.072706775461
110.497801190993	110.3950834328
99.8640466955128	99.5920591957776
110.256174533483	109.885479639699
106.853350839896	113.337606203785
110.845652418098	112.054530800128
116.655044559913	116.470423517959
101.988027471222	101.798403414134
92.1539922458574	92.9989106836313
