FMP	FPP
0	0
1e-04	0
0.003	3e-04
0.0398	0.0026
0.0011	2e-04
0	1e-04
3e-04	0
0	0
2e-04	1e-04
0.0309	0.0023
0	0
0.0337	0.0021
0.0017	0
0.0011	0
0.0217	0.0023
6e-04	2e-04
0.0098	7e-04
0.0016	0
0.0027	0
0.0096	6e-04
0.002	5e-04
1e-04	0
6e-04	0
2e-04	0
0.0078	6e-04
0	0
1e-04	0
0.0017	3e-04
0.001	1e-04
4e-04	2e-04
0.0021	1e-04
1e-04	0
0	0
0.0233	0.0018
0.0158	0.0015
1e-04	1e-04
0	0
0	0
0.0512	0.0051
0.0483	0.0034
0	0
0	0
0.0034	6e-04
2e-04	0
0.0015	0
0	1e-04
0	0
4e-04	0
9e-04	3e-04
0	0
0	0
0.0034	5e-04
0.036	0.0016
7e-04	0
0	0
0	0
1e-04	0
3e-04	0
0.0048	8e-04
0	0
1e-04	0
0.0028	2e-04
0.0173	0.0016
5e-04	0
0.0013	2e-04
0.0034	8e-04
0.0016	3e-04
0.0047	8e-04
0	0
0.0046	0
1e-04	0
0	0
0.0027	2e-04
0	0
6e-04	0
1e-04	0
0	0
0	0
0.0036	1e-04
6e-04	1e-04
0.052	0.003
0.2871	0.0202
0.0181	0.0012
0.0088	0.001
0	0
1e-04	0
5e-04	1e-04
9e-04	1e-04
6e-04	1e-04
6e-04	0
0.0058	3e-04
0.0059	5e-04
8e-04	4e-04
0.0017	6e-04
2e-04	0
0.0019	5e-04
0.0207	0.0016
4e-04	1e-04
0.0057	4e-04
2e-04	0
0.026	0.0024
0.0406	0.0028
0.0272	0.0028
0.0026	5e-04
0.0032	0
0.0033	1e-04
0.0078	8e-04
6e-04	0
0	0
0.0377	0.0027
0.0039	4e-04
5e-04	0
0	0
0.0022	4e-04
0.0027	2e-04
0	0
0	0
9e-04	0
1e-04	0
1e-04	0
2e-04	0
2e-04	1e-04
0.0017	3e-04
0.0243	0.0016
1e-04	0
1e-04	0
0.0682	0.0047
0.0082	6e-04
0	0
0.0027	6e-04
0	1e-04
3e-04	0
6e-04	0
0.2911	0.0235
0.0379	0.0029
0	0
5e-04	0
0	0
2e-04	0
0.0031	4e-04
0.1993	0.0129
0.001	0
0.0162	0.0011
0.0221	0.002
0.586	0.0614
8e-04	2e-04
7e-04	0
1e-04	0
3e-04	0
3e-04	0
3e-04	1e-04
1e-04	0
0.0042	1e-04
5e-04	0
0.0012	0
0.0041	5e-04
0.0212	0.0017
0.0487	0.0024
0	0
6e-04	0
0.0029	2e-04
2e-04	0
0.0037	4e-04
0.0016	2e-04
0	1e-04
6e-04	2e-04
6e-04	0
0.0058	2e-04
0.0037	6e-04
3e-04	0
8e-04	0
0.0013	0
0	0
0.0185	0.0015
1e-04	1e-04
7e-04	0
0.0011	0
0.0022	2e-04
0.003	4e-04
1e-04	0
0	0
0.0106	8e-04
0.0018	0
3e-04	0
0.0015	0
0	0
0.0046	1e-04
0	0
4e-04	5e-04
0	0
0.001	0
0.0012	3e-04
0.0016	1e-04
0.006	1e-04
0	0
0.0056	4e-04
0.0057	6e-04
0.0016	1e-04
0	0
0	0
0	0
0.001	1e-04
0.0019	2e-04
0.0055	8e-04
0	0
0	0
0.0124	5e-04
0	0
3e-04	2e-04
2e-04	1e-04
1e-04	0
0.008	6e-04
0	0
0	0
0.0022	4e-04
2e-04	1e-04
0.1375	0.0076
0.0114	0.0011
0.0299	0.0012
0	0
0.024	0.0027
4e-04	3e-04
0.0203	0.0019
4e-04	1e-04
0.0021	0
0.0206	0.0014
2e-04	1e-04
0.1016	0.0075
0	0
0.0016	1e-04
0	0
5e-04	0
1e-04	0
0.0215	0.0016
0.0062	1e-04
0	0
0	0
9e-04	0
1e-04	1e-04
7e-04	0
0.0032	2e-04
0.0031	1e-04
0.002	1e-04
1e-04	0
1e-04	0
0.0326	0.0024
3e-04	0
1e-04	0
2e-04	0
0.002	0
7e-04	2e-04
4e-04	0
6e-04	0
1e-04	0
0.0035	9e-04
0	0
0.0102	0.0013
0.0016	2e-04
8e-04	1e-04
0.0019	0
0.0072	0.001
0.001	3e-04
0.0032	4e-04
0.0226	0.0012
4e-04	0
9e-04	0
0.0042	4e-04
0.0436	0.0019
0	1e-04
0	0
0.0167	0.001
2e-04	0
0	0
4e-04	0
0.0149	0.0018
2e-04	0
0	0
0	0
0	0
0.0016	1e-04
0	0
0.0022	1e-04
6e-04	0
2e-04	0
0.0033	3e-04
0	0
0.0012	3e-04
0.0013	3e-04
1e-04	0
1e-04	1e-04
0	0
0.0027	0
3e-04	0
0.0071	9e-04
0	1e-04
0	0
4e-04	0
1e-04	0
0	0
3e-04	0
0.0013	4e-04
0	0
0.0108	6e-04
3e-04	0
0.0018	1e-04
0.0032	6e-04
0	0
0.0145	0.0014
0.0141	0.0015
1e-04	0
0.0013	0
0	0
0.0016	0
0.002	0
0.0029	0
0.017	0.0012
0	0
0.0038	3e-04
0	0
0.0028	1e-04
0.0166	0.0016
3e-04	0
0.0042	9e-04
0.0087	8e-04
0.0024	0
0.0028	0
1e-04	0
0.0379	0.0036
0.0032	6e-04
1e-04	0
0	0
0.0011	1e-04
1e-04	1e-04
2e-04	0
3e-04	1e-04
3e-04	0
0	0
0	0
0	0
0	0
8e-04	1e-04
0.0139	0.0013
1e-04	0
0.0021	3e-04
0.0857	0.0069
1e-04	0
0	0
0.0011	1e-04
0.0208	0.0019
3e-04	0
0	0
7e-04	0
0	0
0	0
1e-04	0
0.0025	5e-04
0.001	0
6e-04	0
0.0144	0.001
0.0305	0.0023
0.0269	0.0025
1e-04	0
9e-04	0
7e-04	1e-04
1e-04	0
0	0
9e-04	1e-04
1e-04	0
0.002	3e-04
0.0248	0.0018
3e-04	0
0.594	0.0403
0.0026	1e-04
0.0013	2e-04
0.0098	6e-04
8e-04	0
2e-04	0
3e-04	1e-04
0.0025	1e-04
0	0
0.0247	0.002
0.0047	5e-04
3e-04	0
0.0015	1e-04
0.0648	0.0028
0.0071	6e-04
3e-04	0
0.0017	1e-04
2e-04	4e-04
0.003	1e-04
0.0099	5e-04
0	0
0.0094	6e-04
3e-04	0
1e-04	0
0.0032	4e-04
0.0152	5e-04
0.0449	0.003
2e-04	0
0	0
0.0061	6e-04
0.0129	2e-04
2e-04	0
0.2334	0.0114
1e-04	0
4e-04	0
0.0181	4e-04
0	0
0.2482	0.02
0	0
0.0013	3e-04
0	0
1e-04	0
0.0039	8e-04
0.0234	8e-04
0.0031	5e-04
0.0015	0
0.0045	1e-04
0	0
0.001	0
0.0011	1e-04
0.0127	9e-04
3e-04	0
0.0253	0.0023
0	0
0.001	0
0.0127	0.0011
0	0
0.0041	0
8e-04	0
0.0042	3e-04
0	0
0.006	3e-04
0.0016	1e-04
0	0
0.001	0
0.0088	1e-04
0.0075	5e-04
0.0023	0
2e-04	0
0.0882	0.0049
1e-04	0
0	0
2e-04	0
0.0012	0
0	0
0.0013	3e-04
0.0734	0.0065
0	0
9e-04	1e-04
0.0037	4e-04
0	0
4e-04	0
1e-04	0
1e-04	0
1e-04	0
0	0
0.0046	3e-04
2e-04	0
0.0939	0.006
0.0026	4e-04
0.373	0.0183
0	0
0.0011	1e-04
0.0026	1e-04
0	1e-04
0.0068	3e-04
0	0
0	0
0.0013	3e-04
2e-04	0
5e-04	0
0.0089	9e-04
4e-04	1e-04
7e-04	0
0	1e-04
0	0
5e-04	0
0.029	0.001
0.0026	2e-04
0	0
4e-04	1e-04
0.0057	1e-04
0	0
1e-04	0
0.0043	5e-04
0.0053	1e-04
0.0015	1e-04
0	0
1e-04	0
1e-04	0
0	0
4e-04	0
0.0064	0.0011
3e-04	0
0.0116	1e-04
0.0036	3e-04
4e-04	0
0	0
0.0287	0.0031
0	0
0.001	1e-04
0.0031	1e-04
0	0
