FMP	FPP
0	0
0.0034	2e-04
0	0
1e-04	2e-04
4e-04	1e-04
0.2348	0.0094
0	0
6e-04	0
0	0
3e-04	0
0.0054	1e-04
7e-04	0
0.0036	4e-04
1e-04	0
0.0145	9e-04
0	0
0	0
0.0023	1e-04
0.0381	0.0024
0	0
8e-04	1e-04
0	2e-04
7e-04	1e-04
0.0026	0
0	0
5e-04	1e-04
8e-04	1e-04
0	0
0.003	2e-04
0	0
0	0
0.0227	0.0014
1e-04	0
9e-04	1e-04
0.0381	0.0031
0.0017	0
1e-04	1e-04
0.0057	4e-04
0.0022	0
2e-04	0
2e-04	0
5e-04	1e-04
0.007	5e-04
0.0141	8e-04
2e-04	0
0.004	2e-04
0.0018	2e-04
1e-04	0
0	0
0.0177	9e-04
2e-04	2e-04
0	0
3e-04	0
2e-04	0
0.0107	4e-04
0.0037	1e-04
0	0
0.0058	2e-04
8e-04	0
0	0
1e-04	0
0.0129	0.0011
2e-04	0
2e-04	0
0.0015	0
0.0025	1e-04
0.0055	1e-04
0.016	4e-04
0	0
2e-04	0
0.0208	0.0013
2e-04	4e-04
0.0033	9e-04
0	0
0.001	0
0.0227	8e-04
0.0013	0
0	0
6e-04	0
2e-04	0
0.0177	0.001
0.003	0
0	0
0	0
0.0011	0
0.0385	0.0011
0.0027	2e-04
0	0
6e-04	0
4e-04	0
1e-04	0
4e-04	0
0.0018	0
1e-04	0
8e-04	4e-04
4e-04	0
4e-04	0
0.0017	2e-04
0	0
7e-04	0
1e-04	1e-04
0.0052	1e-04
2e-04	3e-04
0	0
0	0
0.0339	0.0018
0.0015	0
0.0031	1e-04
0.0024	1e-04
1e-04	0
0.5252	0.0354
3e-04	0
0.0016	0.001
0.0039	4e-04
0	0
7e-04	3e-04
4e-04	0
0.2454	0.0113
0.0011	1e-04
0	0
0	0
0	0
0.0197	2e-04
0	0
0.0288	0.0015
0	0
0	0
1e-04	0
0	0
0.0025	4e-04
1e-04	0
0.0018	1e-04
2e-04	0
0	0
0.001	0
0.0018	0
0.0037	3e-04
0	0
0.0011	1e-04
0	0
0	0
0	0
0.0158	2e-04
0.0011	0
0	0
0.0074	2e-04
3e-04	0
4e-04	0
0	0
0.0122	6e-04
0.0013	3e-04
0.0069	6e-04
0.1547	0.0079
0.0033	2e-04
0	0
4e-04	0
1e-04	0
1e-04	0
2e-04	0
0	0
0	0
0	0
0	0
0.1002	0.0039
0.0278	0.0011
0.0448	0.0037
0	0
0	0
0.015	0.0012
5e-04	0
0.0027	3e-04
1e-04	0
0.0168	4e-04
0.0014	1e-04
0.0199	0.0015
2e-04	0
9e-04	1e-04
0.0015	1e-04
1e-04	0
0.0018	1e-04
0.0036	0
0.001	0
3e-04	0
0.0015	0
0	0
6e-04	0
0.0302	0.0011
0.0086	4e-04
0.0023	0
5e-04	0
5e-04	0
0.0014	0
0.0016	1e-04
2e-04	0
0.001	3e-04
0	0
0	0
0	0
0.0029	3e-04
4e-04	0
0.0118	5e-04
0.0144	0.0017
3e-04	0
0.0042	1e-04
1e-04	0
5e-04	0
0	0
0.0156	9e-04
7e-04	0
0.0103	1e-04
0	1e-04
0	0
0	0
0.0011	0
1e-04	0
0.014	0.0013
3e-04	0
0.0131	0.0011
0	0
0	0
0.0029	4e-04
0.006	4e-04
4e-04	0
0	0
0.0012	0
0	0
3e-04	1e-04
0	0
0.0153	7e-04
0	0
0	0
0	0
4e-04	0
0.0037	0
1e-04	0
0.0207	7e-04
4e-04	0
0.0012	0
2e-04	0
0.0029	4e-04
0.003	0
5e-04	2e-04
0.0039	3e-04
6e-04	1e-04
2e-04	0
0	0
0.0027	1e-04
0.0083	1e-04
5e-04	1e-04
0	0
1e-04	0
0.0111	4e-04
0.0012	1e-04
0.0033	0
0	0
1e-04	1e-04
1e-04	0
0.0011	2e-04
0	0
6e-04	0
0.0022	1e-04
0.0209	7e-04
0.0018	1e-04
0	0
3e-04	0
0.0019	0
4e-04	0
0.0014	0
6e-04	3e-04
1e-04	0
0	0
0.004	1e-04
4e-04	1e-04
0	0
0.0064	4e-04
0.0039	3e-04
4e-04	0
0.0012	3e-04
0.0023	3e-04
0.0082	9e-04
3e-04	0
0	0
0	0
0.0594	0.0039
5e-04	0
1e-04	0
2e-04	0
0	0
3e-04	0
7e-04	1e-04
4e-04	0
0.022	4e-04
