FMP	FPP
0.9057	0.3744
0.9264	0.3835
0.8846	0.3504
0.7598	0.2025
0.0087	0.0093
0.8732	0.2677
0.1541	0.0252
0.0044	0.0048
0.6822	0.1862
0.3585	0.0972
0.1562	0.0301
0.9242	0.5819
0.1	0.0305
0.0011	7e-04
0.0128	0.0105
0.275	0.06
0.0614	0.05
0.6216	0.2088
0.5846	0.1269
0.3065	0.129
0.7678	0.3151
0.0055	0.0076
0	0
0.089	0.0901
0.0922	0.0313
0.0498	0.0362
0.4816	0.0975
0.0334	0.0082
0.68	0.2116
0.3444	0.069
0.9736	0.599
0.4998	0.2484
0.4697	0.0895
0.2181	0.1216
0.379	0.1152
0.0861	0.0931
0.9447	0.5023
0.9878	0.5671
0.8731	0.3285
0.0242	0.0583
0.5002	0.306
0.0059	0.0023
0.796	0.2193
0.1109	0.0945
0.0652	0.0297
0.9008	0.5173
0.357	0.1983
0.4979	0.2522
0.012	0.0157
0.6421	0.1497
0.0232	0.0548
0.4278	0.2263
0.003	5e-04
6e-04	0.0028
0.6511	0.16
6e-04	0.0012
0.6366	0.1233
0.1084	0.0306
0.0915	0.0714
0.0421	0.0497
0.2621	0.199
0.5768	0.242
0.1061	0.0543
0.0699	0.0133
0.0572	0.0533
0.2037	0.0381
0.4849	0.1004
0.0933	0.0099
0.6826	0.2107
0.5847	0.347
0.0954	0.0528
0.6395	0.1532
0.6624	0.4258
0.3419	0.1528
0.5856	0.2653
0.0854	0.0654
0.0209	0.0083
0.5126	0.0994
0.2565	0.0663
0.0262	0.0238
0.4689	0.1191
0.96	0.4948
0.1817	0.0578
0.2164	0.115
0.9731	0.4938
0.6551	0.342
0.9041	0.3664
0.2303	0.0755
0.0026	0.0054
0.6832	0.2126
0.1457	0.0679
0.0415	0.0086
0.2603	0.0706
0.3773	0.0755
0.0044	7e-04
0.5462	0.0924
0.0321	0.0184
0.8331	0.2994
0.3274	0.1067
0.0089	0.0307
0.0123	0.0267
0.0833	0.0456
0.7467	0.2251
0.9964	0.7945
0.2589	0.0443
0.4278	0.1939
0.0751	0.0384
0.128	0.0339
0.0812	0.0417
0.1429	0.1185
0.4585	0.1995
0.3521	0.1221
0.5583	0.1967
0.0377	0.0313
0.19	0.0566
0.17	0.0307
0.2264	0.0387
0.0332	0.0268
0.0014	0
0.0481	0.078
0.0011	0.0026
0.1942	0.1195
0.5562	0.1784
0.8078	0.2353
3e-04	7e-04
0.0806	0.0225
0.2512	0.0569
0.6595	0.1941
0.009	0.0015
0.1537	0.0243
0.2974	0.1618
0.1689	0.0437
5e-04	0.0011
0.093	0.0219
0.5779	0.1358
0.0993	0.067
0.0649	0.0545
0.3588	0.1039
0.044	0.036
0.0914	0.028
0.7806	0.2495
0.4541	0.1293
0.9382	0.4128
0.0774	0.0783
0.1384	0.0439
0.3885	0.1655
0.3436	0.1389
0.0373	0.0458
0.3693	0.1621
0.1261	0.019
0.1046	0.016
0.709	0.1874
0.2462	0.0348
0.4292	0.1425
0.6814	0.2511
0.0268	0.018
0.4232	0.1177
0.0363	0.0268
0.0642	0.0207
0.4435	0.1916
0.007	0.0134
