FMP	FPP
0.9401	0.864
0.9295	0.792
0.3216	0.1973
0.0757	0.0555
0.0608	0.0442
0	2e-04
0.5899	0.4012
0.4379	0.3163
0.1276	0.0812
0.4191	0.2864
0.1884	0.1205
0.8266	0.6405
0.368	0.2505
0.0513	0.0333
0.4077	0.2595
0.6661	0.4806
0.5967	0.4109
0.2569	0.1676
0.6007	0.4074
0.2143	0.1432
0.8805	0.7263
0.7826	0.5753
0.3279	0.2214
0.3119	0.2062
0.4503	0.3069
0.0421	0.0315
0.4977	0.347
0.0867	0.0542
0.3187	0.1997
0.1062	0.0726
0.007	0.0073
0.7625	0.5583
0.6081	0.4249
0.9858	0.9219
0.8223	0.6273
0.283	0.1843
0.7224	0.5591
0.8178	0.602
0.3848	0.2452
0.9122	0.7711
0.8723	0.7191
0.0119	0.0076
0.7868	0.5711
0.9749	0.8953
0.1446	0.1031
0.2304	0.1491
0.8144	0.6391
0.3207	0.2058
0.8749	0.7024
0.8874	0.7441
0.2759	0.1709
0.0947	0.0643
0.4554	0.3103
0.6142	0.4339
0.2175	0.1451
0.4352	0.2886
0.0532	0.0423
0.0529	0.0381
0.9597	0.8677
0.0062	0.0033
0.4335	0.273
0.2452	0.167
0.5781	0.3714
0.951	0.8213
0.5854	0.3877
0.6422	0.4691
0.9389	0.8502
0.4456	0.2999
0.3922	0.2614
0.6629	0.4604
0.1359	0.1027
0.3817	0.2471
0.2158	0.1435
0.1891	0.1208
0.4972	0.3445
0.4616	0.3026
0.685	0.5143
0.9078	0.7685
0.8321	0.6958
0.7679	0.5718
0.7904	0.6011
0.2796	0.1827
0.7008	0.5551
0.9165	0.7592
0.4607	0.3203
0.5816	0.3861
0.7366	0.5729
0.0465	0.0367
0.2353	0.1489
0.3292	0.2067
0.0083	0.0096
0.0188	0.0136
0.0159	0.0122
0.0276	0.0186
0.165	0.1076
0.4057	0.2752
0.9682	0.8797
0.7682	0.5767
0.9856	0.9257
0.737	0.5398
0.7388	0.5661
0.5371	0.3702
0.0029	0.0044
0.2388	0.1545
0.6071	0.4351
0.2856	0.176
0.4442	0.2774
0.0104	0.0084
0.986	0.9457
0.2032	0.1335
0.4055	0.2628
0.4652	0.3155
0.0207	0.0163
0.0085	0.0047
0.6167	0.4513
0.0037	0.0015
0.9904	0.9472
0.3943	0.259
0.3633	0.224
0.0742	0.0517
0.1085	0.0687
0.6024	0.3957
0.456	0.3007
0.2185	0.147
0.2831	0.1743
0.1765	0.1142
0.1766	0.1213
0.4742	0.3195
0.3467	0.236
0.1909	0.1219
0.5935	0.4189
0.8455	0.6442
0.2586	0.1667
0.7493	0.541
0.3875	0.2565
0.3258	0.2146
0.1601	0.0959
0.0116	0.0064
0.9565	0.8387
0.0516	0.0348
0.492	0.3316
0.3905	0.2495
0.2983	0.1815
0.1936	0.1155
0.5457	0.3764
0.6091	0.444
0.6471	0.4727
0.3977	0.2608
0.1872	0.1231
0.8603	0.6821
0.7107	0.5067
0.3537	0.2363
0.8483	0.706
0.5264	0.3703
0.1665	0.107
0.0571	0.0396
0.5633	0.3724
0.1365	0.0919
0.4206	0.267
0.8136	0.6276
0.188	0.1192
0.6765	0.5104
0.6921	0.5058
0.109	0.0623
0.6326	0.4771
0.7935	0.6408
0.5905	0.4181
0.1791	0.1078
0.028	0.0197
0.1196	0.0791
0.7352	0.5436
0.6285	0.4317
0.2233	0.1413
0.8805	0.7059
0.985	0.9272
0.1145	0.0769
0.0379	0.0277
0.1121	0.0788
0.2886	0.184
0.999	0.99
0.7491	0.5599
0.7139	0.5329
0.2775	0.1895
0.6433	0.4573
0.2214	0.1445
0.8156	0.6211
0.9969	0.9797
0.3601	0.238
0.1457	0.0931
0.5701	0.3931
0.2792	0.18
0.6399	0.4468
0.2708	0.1749
0.7136	0.5547
0.158	0.1093
0.3875	0.2472
0.5997	0.3968
0.4995	0.3443
0.8825	0.7121
0.5109	0.3514
0.0344	0.0245
0.0751	0.0497
0.2223	0.1443
0.3383	0.2111
0.9559	0.8585
0.9823	0.9303
0.6441	0.4793
0.3424	0.2315
0.0595	0.0351
0.3306	0.2104
0.1298	0.0833
0.0614	0.0451
0.0488	0.0365
0.4499	0.2992
0.5513	0.3886
0.5347	0.372
0.1698	0.1121
0.9287	0.8003
0.0473	0.0315
0.1661	0.1201
0.9842	0.9259
0.7048	0.5413
0.0029	0.0027
0.2822	0.1889
0.6661	0.4993
0.4564	0.3005
0.2479	0.1708
0.0399	0.0309
0.5648	0.3908
0.1576	0.0973
0.5611	0.3677
0.1906	0.119
0.5227	0.3641
0.3592	0.2327
0.6403	0.4735
0.2069	0.1361
0.5832	0.3962
0.9451	0.8197
0.1312	0.0798
0.0243	0.0178
0.6411	0.4472
0.0696	0.0478
0.5157	0.3593
0.2464	0.1535
0.3228	0.1889
0.2957	0.1918
0.7996	0.6228
0.2501	0.1574
0.7195	0.518
0.0481	0.0325
0.1952	0.1251
0.0573	0.0362
0.2918	0.1866
0.0216	0.017
0.6229	0.4447
0.1618	0.0947
0.056	0.0375
0.3423	0.2249
0.562	0.4006
0.0063	0.0047
0.81	0.6199
0.9206	0.7735
0.4537	0.2837
0.4024	0.2704
0.5413	0.3544
0.4402	0.2946
0.0527	0.0393
0.691	0.4807
0.0294	0.0184
0.0128	0.0097
0.3908	0.2544
0.1907	0.1173
0.3373	0.2123
0.0288	0.0187
0.9546	0.8439
0.8372	0.6456
0.063	0.0351
0.8071	0.6282
0.0241	0.0152
0.1146	0.0718
0.8798	0.7533
0.4308	0.2913
0.8943	0.6989
0.5629	0.3801
0.6046	0.3805
0.2881	0.1929
0.8808	0.7316
0.9127	0.7806
0.4319	0.27
0.8779	0.7164
0.1912	0.1327
0.605	0.4511
0.6844	0.4837
0.1291	0.0782
0.8005	0.5934
0.6363	0.4578
0.6316	0.4632
0.0747	0.0498
0.0057	0.0052
0.1675	0.1155
0.6083	0.4356
0.2314	0.1506
0.5583	0.3905
