FMP	FPP
1e-04	0
0.0083	9e-04
0.0902	0.0071
0.0286	0.0025
0.0042	9e-04
6e-04	1e-04
0	0
0.0021	4e-04
0.0389	0.0027
5e-04	0
0.0016	1e-04
0.0468	0.0048
8e-04	0
0.0012	4e-04
0	0
4e-04	1e-04
7e-04	0
0.0088	0.001
0.0447	0.003
0.0401	0.0018
2e-04	0
2e-04	0
0.0054	3e-04
2e-04	2e-04
0.0024	2e-04
0.0083	8e-04
0.0064	2e-04
0.0049	5e-04
0	0
5e-04	0
0.0343	0.0029
0.0017	0
0.0795	0.004
0.0186	0.0017
6e-04	2e-04
0.0012	2e-04
0.0016	4e-04
2e-04	0
0.0088	0.001
6e-04	0
3e-04	1e-04
0.0121	0.0019
0	0
0.0087	7e-04
9e-04	1e-04
0	0
7e-04	1e-04
0.0262	0.0016
0.0169	6e-04
0.0043	5e-04
0.0015	0
0.0012	1e-04
0.092	0.0049
2e-04	0
0.0318	0.0037
0.005	6e-04
0.0764	0.0049
3e-04	0
0.0051	1e-04
0.0102	8e-04
0	0
8e-04	0
0.0162	0.001
0	0
0.0292	0.0025
0	0
0.0015	2e-04
0	0
0.0073	0.0011
0.0028	7e-04
0.0718	0.0047
0.0042	5e-04
0	1e-04
2e-04	0
0.0348	0.0019
0	0
0.2007	0.0129
0	0
5e-04	0
0.0096	8e-04
0.0521	0.0036
0.0189	9e-04
1e-04	0
4e-04	0
9e-04	0
0.002	0
0.0134	0.0011
0.0031	4e-04
3e-04	1e-04
0.0033	2e-04
0	0
0.0121	9e-04
0.01	0.0015
1e-04	1e-04
0.0392	0.0046
0.0028	0
0.0077	4e-04
0.2184	0.011
3e-04	0
6e-04	0
6e-04	3e-04
0.1356	0.007
0.0044	0
0.0852	0.0069
0	0
0.003	1e-04
0.092	0.0047
0.001	0
0.0682	0.0032
0.0087	8e-04
0	0
0	1e-04
0	0
0.0518	0.0044
0.0336	0.0026
0.0369	0.0022
0	0
1e-04	0
0.0049	1e-04
3e-04	0
0.0118	5e-04
0	0
0	0
0.002	4e-04
0.1002	0.0039
0.0083	7e-04
6e-04	0
0.0018	2e-04
0.0025	0
0.0484	0.0027
3e-04	1e-04
6e-04	1e-04
1e-04	2e-04
0.0014	4e-04
0.0019	2e-04
0.001	2e-04
0.001	0
3e-04	0
1e-04	0
0	0
0	0
5e-04	0
0.0016	0
0.0082	1e-04
7e-04	1e-04
