FMP	FPP
0.0066	0.0015
0	0
0.0481	0.0138
0.0028	4e-04
0.0084	0.0036
2e-04	1e-04
0.0069	0.0032
0.0066	0.0019
0	0
0.0042	0.0015
0.0019	3e-04
0.0044	0.0015
0.0818	0.0205
0	0
0	0
1e-04	0
0.0056	0.0019
0.0031	0.0013
0	1e-04
0.0993	0.0297
0.0042	7e-04
0.0471	0.0142
0.0258	0.0051
5e-04	1e-04
0	0
0.0402	0.0107
0	0
3e-04	0
0.066	0.0157
3e-04	3e-04
0.0134	0.0041
0.0081	0.0029
4e-04	1e-04
2e-04	0
0	0
3e-04	0
0.0211	0.0059
1e-04	0
0	0
0.0193	0.0039
0	0
9e-04	1e-04
5e-04	2e-04
0.1081	0.0317
0.0027	9e-04
3e-04	5e-04
1e-04	2e-04
0.0029	8e-04
0.0029	3e-04
8e-04	1e-04
0.0052	0.0025
0.0155	0.0037
1e-04	1e-04
3e-04	3e-04
0.0412	0.0118
0	0
0	0
0.0117	0.0029
0.0032	0.0031
0.002	0.0015
5e-04	0
0.0712	0.0198
6e-04	5e-04
0.001	1e-04
0.0074	0.0016
0.0051	0.0012
3e-04	5e-04
1e-04	1e-04
0.0162	0.0043
7e-04	2e-04
0.0018	1e-04
0.0012	2e-04
0	0
0.4095	0.1171
2e-04	3e-04
0.004	8e-04
0.0195	0.0064
0.1283	0.0264
0.0011	4e-04
0.0032	0.0016
1e-04	0
0.0235	0.0069
0.0014	4e-04
0.0518	0.0147
0.0055	0.0011
5e-04	5e-04
0.0018	7e-04
0.0028	0.0013
0.0135	0.0037
0.046	0.0136
0	1e-04
3e-04	1e-04
4e-04	2e-04
0.0594	0.0159
0.0113	0.0024
0.0033	0.0011
0.009	0.002
0.0106	0.005
0.0057	0.0011
0.0118	0.0023
1e-04	0
0	0
0.0595	0.0143
8e-04	4e-04
0.0013	3e-04
7e-04	1e-04
4e-04	0
0.0199	0.0046
7e-04	6e-04
0.0063	0.0014
0.2573	0.0555
0.3208	0.0907
0.0015	0.001
0.0014	1e-04
0	1e-04
0.0044	0.0014
0.0141	0.0038
0.0041	8e-04
0.0511	0.0114
6e-04	1e-04
0.0983	0.0229
0.0044	0.0022
0.0019	3e-04
0	1e-04
0	1e-04
0.0202	0.0066
0.1088	0.0268
0.0011	2e-04
0.0226	0.0073
0.0018	8e-04
0.0299	0.0086
0.0095	0.0024
0.0023	7e-04
0.0072	0.0021
0.0011	3e-04
0.0543	0.0155
2e-04	2e-04
0	0
0	1e-04
0	0
4e-04	1e-04
0.0036	3e-04
2e-04	2e-04
0.0528	0.0119
0.005	0.0025
0.0035	8e-04
7e-04	3e-04
6e-04	2e-04
0.0018	7e-04
0.0019	5e-04
0.0107	0.0031
0.0108	0.0028
0.0107	0.0037
0.0478	0.0126
0.0014	4e-04
0.0094	0.002
0	0
0.6726	0.2668
0.0018	4e-04
3e-04	6e-04
0.0038	0.0014
0	0
0	0
0.0081	0.0028
0.0619	0.0158
0.0098	0.0027
0.0011	1e-04
0.005	0.002
0.0042	9e-04
0.0037	9e-04
0.0077	0.0031
6e-04	3e-04
0.0039	8e-04
8e-04	5e-04
0	0
2e-04	0
0.0899	0.0229
0.4078	0.12
0.0103	0.004
0.0043	0.0011
0.1511	0.0352
0	0
0	0
0	2e-04
0.066	0.0197
2e-04	2e-04
0.0022	0.001
0.001	3e-04
0.0739	0.0238
9e-04	0
0.0012	6e-04
0.0034	8e-04
0.0948	0.0224
0.0098	0.0021
1e-04	0
0.0011	2e-04
2e-04	1e-04
0.013	0.0045
0.0156	0.0047
0.0013	5e-04
3e-04	3e-04
3e-04	2e-04
0.0418	0.0132
0.0051	0.0014
0	0
0.0028	3e-04
2e-04	0
0.0558	0.0152
0.0026	9e-04
0.0075	0.0026
1e-04	1e-04
0.0041	0.001
0.0127	0.0034
0.0249	0.0096
0.0033	5e-04
1e-04	0
8e-04	1e-04
0	2e-04
0.0012	6e-04
0.0459	0.0134
0.0066	0.0013
0.0052	0.0012
0.0023	0.001
0.0093	0.0033
2e-04	1e-04
1e-04	0
1e-04	3e-04
4e-04	0
3e-04	0
2e-04	0
9e-04	8e-04
0	1e-04
0.0065	0.002
0.0027	0.0028
1e-04	1e-04
0	1e-04
0.0103	0.0035
0.003	0.0017
0.0073	0.0023
0.0042	0.001
4e-04	2e-04
4e-04	0
0.0194	0.005
0.0282	0.0076
0.0425	0.0107
0	0
0	0
6e-04	1e-04
2e-04	1e-04
7e-04	2e-04
0	1e-04
0.0064	0.0023
0	0
0.0395	0.0121
1e-04	2e-04
0.0147	0.005
0.0139	0.0033
0.0029	0.0015
5e-04	2e-04
0.009	0.0026
0.0027	0.001
1e-04	0
0.722	0.2173
0.0016	6e-04
0.0067	0.0014
0.0063	0.0028
0.0029	2e-04
0.0363	0.01
0.2087	0.0517
0	0
0	0
6e-04	3e-04
0.013	0.0049
3e-04	0
0.0011	2e-04
2e-04	1e-04
0.0136	0.0027
0.0123	0.0038
0.0631	0.0164
7e-04	3e-04
0.0558	0.0147
0.0105	0.0022
6e-04	0
0.0107	0.0032
7e-04	2e-04
0.0018	9e-04
0	0
0.0017	4e-04
6e-04	4e-04
6e-04	0
0.0014	4e-04
0	0
0.0441	0.0091
0.0342	0.0103
0.0146	0.0058
0.0025	6e-04
0.1714	0.0425
0.0065	0.0024
0.0907	0.0229
0	1e-04
0.002	9e-04
0.0018	0.0011
0	0
0.0015	5e-04
0.0523	0.0116
0.0021	0.0011
9e-04	2e-04
1e-04	0
0.0374	0.0111
0.0013	5e-04
2e-04	0
0.0189	0.0057
1e-04	1e-04
0.0128	0.0049
2e-04	1e-04
0.0019	5e-04
0.0058	0.002
0	0
0.0015	0
