FMP	FPP
0.0535	0.0026
0.0067	6e-04
0.1765	0.0063
0.0263	9e-04
0.0196	9e-04
6e-04	0
0.0035	0
0.0094	3e-04
0.0087	4e-04
0.004	2e-04
1e-04	0
0.0657	0.0042
0.0258	0.0014
0.0661	0.0026
0.0264	6e-04
4e-04	1e-04
0.0479	0.0024
0.0077	3e-04
3e-04	0
4e-04	1e-04
9e-04	1e-04
0.0025	0
0	0
0.0015	0
1e-04	0
0.0013	0
0.0019	4e-04
6e-04	0
0.005	0
0.0018	0
0	0
0.0074	0.001
0.02	8e-04
0.0099	5e-04
0.0334	0.0014
0.0141	7e-04
0.002	0
9e-04	0
0.0015	3e-04
1e-04	0
9e-04	0
0.0012	2e-04
0	0
2e-04	2e-04
0.0017	5e-04
0.0019	3e-04
0.0062	4e-04
5e-04	0
6e-04	0
0.0053	1e-04
1e-04	0
0	0
0	0
0.0033	0
0.0385	0.0022
3e-04	0
0.0071	6e-04
0.0013	2e-04
3e-04	1e-04
0.0034	4e-04
2e-04	0
0.0042	2e-04
0.0068	5e-04
0	0
0.0026	0
0.0252	8e-04
0.0033	3e-04
2e-04	0
4e-04	0
2e-04	0
0.0121	6e-04
0	0
5e-04	0
0.0266	0.0016
0	0
3e-04	0
0.0041	3e-04
0.0288	0.0012
0.0065	3e-04
2e-04	0
0.0018	0
0.1538	0.0082
0.015	6e-04
0.001	0
0.0025	2e-04
0.0621	0.0031
9e-04	0
0.0023	0
0.0141	8e-04
6e-04	0
0	0
0.0126	4e-04
2e-04	0
7e-04	1e-04
0	0
1e-04	0
0.0223	0.001
0.0058	2e-04
1e-04	0
0	0
1e-04	1e-04
1e-04	0
9e-04	0
3e-04	0
0	0
1e-04	0
0.003	0
0.0027	2e-04
0	0
0.0015	0
0.0076	0
0.0046	2e-04
0.0987	0.0039
0.0225	0.002
0.0042	2e-04
0	0
6e-04	1e-04
2e-04	1e-04
0.0629	0.0027
0.0043	5e-04
1e-04	0
0.0222	0.0014
0	0
9e-04	1e-04
5e-04	0
0.0016	1e-04
3e-04	0
0.0046	6e-04
6e-04	3e-04
2e-04	0
0.0056	5e-04
0	0
0.0056	6e-04
0.0011	0
4e-04	1e-04
8e-04	3e-04
0	0
0.0264	8e-04
3e-04	0
0	0
1e-04	0
0.0017	2e-04
0	0
0.0427	0.0026
1e-04	1e-04
1e-04	0
0.003	1e-04
1e-04	0
0.0654	0.0023
0.0358	0.0013
