FMP	FPP
0.0024	0.002
1e-04	2e-04
0.0067	0.0067
0.0026	0.0022
0.0026	0.0028
2e-04	0
0	0
8e-04	0.0013
0.0259	0.0224
0.0069	0.0086
7e-04	5e-04
0.0012	0.0014
0	4e-04
0.0078	0.0093
0.0089	0.0095
0	2e-04
0.0024	0.0014
0.0041	0.0028
5e-04	9e-04
0.0035	0.0039
0.002	8e-04
3e-04	1e-04
0.0088	0.0084
0.0013	0.001
0.0057	0.0049
0	5e-04
0.0042	0.0037
0.0028	0.0017
9e-04	0.0012
8e-04	0.0015
0.0014	0.0016
0	0
0.0014	0.0013
0.0056	0.0056
0.0047	0.0068
0	0
7e-04	0.0017
0.001	0.0015
1e-04	0
0	0
0.0035	0.0036
0	0
3e-04	4e-04
0	0
5e-04	5e-04
0.0016	0.0013
0.0023	0.0032
1e-04	5e-04
2e-04	3e-04
0.0026	0.0023
0.0021	0.0018
0.001	0.0015
1e-04	2e-04
0.0022	0.001
1e-04	0
1e-04	4e-04
0.0162	0.0155
0.0019	0.0011
0.0046	0.0038
0	0
4e-04	5e-04
0.0252	0.0214
0.0027	0.0044
0.0019	0.0016
0	1e-04
2e-04	2e-04
0.0042	0.0027
1e-04	3e-04
0.0165	0.0164
0.001	6e-04
0	0
0.0072	0.0067
0	0
0.013	0.0147
6e-04	0.0011
0.0167	0.0178
7e-04	7e-04
0.0368	0.0402
6e-04	4e-04
0.0072	0.0071
0.0142	0.0128
2e-04	2e-04
0.0024	0.0021
0.0115	0.0085
0.0013	0.001
0.0062	0.005
0.002	0.0027
4e-04	5e-04
0.0021	8e-04
5e-04	3e-04
0.0013	2e-04
3e-04	6e-04
1e-04	5e-04
0.0066	0.0074
8e-04	4e-04
0.0015	0.001
4e-04	3e-04
0	1e-04
0.0078	0.0082
4e-04	5e-04
3e-04	3e-04
4e-04	4e-04
0	0
9e-04	0.0014
0.0044	0.0023
0.0012	9e-04
3e-04	6e-04
3e-04	0
5e-04	1e-04
0.0033	0.0033
1e-04	3e-04
0.001	0.001
0	0.0012
7e-04	7e-04
7e-04	9e-04
0	2e-04
0	2e-04
0	4e-04
0.0017	8e-04
0.0019	0.0011
0.0059	0.0054
0.0024	0.0021
0.0019	0.0027
0.0043	0.0036
0.0051	0.0043
7e-04	2e-04
0.0402	0.0312
0.0297	0.0343
7e-04	7e-04
0.0047	0.0032
2e-04	2e-04
2e-04	2e-04
0.003	0.0022
0	1e-04
3e-04	3e-04
5e-04	2e-04
0.0027	0.0032
0.0213	0.0218
1e-04	2e-04
8e-04	5e-04
2e-04	2e-04
9e-04	3e-04
0	0
0.0093	0.0083
3e-04	5e-04
0.0018	8e-04
9e-04	8e-04
8e-04	5e-04
0.0019	0.0012
1e-04	0
0.0018	0.0029
0.0022	0.0036
0.0076	0.0085
0	0
3e-04	0
0.061	0.0603
0.0017	0.0011
0.0039	0.0042
2e-04	0
3e-04	3e-04
0.001	5e-04
0.0041	0.0035
0.0011	0.0013
0.0664	0.0593
0.0056	0.0045
1e-04	1e-04
0.0058	0.0078
0.0012	0.0012
2e-04	0
0	1e-04
0.0015	0.0014
0.0085	0.0095
7e-04	8e-04
0.0034	0.0042
0	0
0.0038	0.0052
5e-04	4e-04
0.0015	0.0012
0.0012	9e-04
0.0013	9e-04
0.0025	0.0024
0.0032	0.0014
0.0014	0.0018
0	6e-04
0.0014	0.002
0.0015	9e-04
0.002	0.001
0.0025	0.0017
0.01	0.0093
1e-04	1e-04
0.004	0.0031
8e-04	5e-04
0	1e-04
