FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0.0797	0.0855	0.0093	0.0541	0.0364	0.0386	0.234898954864892
0.691	0.6994	0.1245	0.4918	0.4183	0.4172	0.771784365611939
0.0384	0.0392	0.0045	0.0212	0.0196	0.0194	0.133898083141494
0.0206	0.0229	0.0025	0.0124	0.0081	0.0099	0.0945823445781718
0.0249	0.0266	0.0043	0.0169	0.0125	0.0116	0.100936090051585
0.2389	0.2273	0.0244	0.1323	0.104	0.1128	0.424990196801773
0.9167	0.9145	0.2263	0.7826	0.711	0.7245	0.947613926944329
0.3874	0.3759	0.0482	0.2323	0.1783	0.1723	0.55004106520471
0.041	0.0412	0.0041	0.0262	0.0189	0.0158	0.156531650760481
0.1878	0.19	0.0195	0.1173	0.0918	0.0827	0.375754871730606
0.1722	0.1572	0.0165	0.0958	0.069	0.068	0.380833072398756
2e-04	1e-04	0	0	0	1e-04	0.00123512087338526
0.2089	0.2079	0.0253	0.1187	0.1004	0.0983	0.382914619492473
0.0322	0.031	0.0044	0.0243	0.0164	0.0146	0.122288864433082
0.7032	0.71	0.1353	0.5185	0.4402	0.4433	0.778651814564412
0.0818	0.0775	0.0086	0.0422	0.0356	0.0372	0.222708482265166
0.6495	0.6408	0.0962	0.4323	0.3574	0.3565	0.767029205957292
0.0131	0.0123	0.0013	0.0087	0.0062	0.0058	0.0662682726870242
0	2e-04	0	1e-04	1e-04	0	0.00124836971498325
0.0504	0.0457	0.0059	0.0255	0.0202	0.0211	0.176308345011593
7e-04	0.0013	1e-04	0.0021	0.0012	8e-04	0.0112474813398337
0.0281	0.0384	0.0046	0.022	0.0154	0.0142	0.122189979865387
0.4325	0.4216	0.0532	0.2628	0.2113	0.2028	0.596795744359914
0.0551	0.052	0.0051	0.0358	0.0242	0.0253	0.165434796837445
0.006	0.0049	7e-04	0.0021	0.002	0.0025	0.0340025103331283
0.5238	0.5304	0.0601	0.3298	0.2676	0.2652	0.690328909874259
0.0033	0.0035	4e-04	0.0024	0.0015	0.002	0.0195540347071505
0.036	0.0301	0.0043	0.0202	0.0127	0.0158	0.127089142349108
0.3177	0.315	0.0341	0.1806	0.1394	0.1388	0.52874908594053
0.4182	0.4123	0.0466	0.2531	0.2019	0.2069	0.587315481576603
0.553	0.5429	0.0742	0.3493	0.2869	0.2817	0.676841616806721
0.7546	0.7528	0.1272	0.5374	0.467	0.4717	0.827179699420438
0.5277	0.5337	0.0684	0.3479	0.2763	0.268	0.677949911698843
0.6089	0.6139	0.1009	0.4175	0.3598	0.3546	0.713147141039899
0.1309	0.1234	0.0129	0.0734	0.0518	0.0561	0.302236874444134
0.2069	0.2239	0.03	0.1287	0.0936	0.0967	0.385312434380414
0.9661	0.9721	0.2964	0.8865	0.843	0.8474	0.978718190627296
0.7971	0.791	0.1462	0.5973	0.5175	0.5197	0.853618547317772
0	0	0	0	0	0	4.8837859950162e-06
0.031	0.0373	0.0041	0.0209	0.0139	0.0156	0.148721025407929
0.3197	0.3217	0.0353	0.1825	0.1415	0.1496	0.517172127120859
0.1312	0.1347	0.0118	0.0795	0.053	0.059	0.32131538091837
0.771	0.7709	0.1462	0.564	0.4883	0.4925	0.835140330029682
0.2302	0.236	0.0219	0.1344	0.1064	0.104	0.447747608636985
0.4501	0.4477	0.0592	0.2701	0.2309	0.2226	0.585321534885786
0.2199	0.2108	0.0206	0.1235	0.0935	0.0978	0.411581900924869
0.017	0.0152	0.0024	0.0129	0.0082	0.0102	0.0762471644772329
0.3937	0.3976	0.0485	0.2438	0.1928	0.191	0.557779474293151
0.3662	0.3585	0.0438	0.219	0.1639	0.1647	0.535801590710574
0.117	0.1183	0.0136	0.0638	0.0501	0.0496	0.302563672983941
0.0102	0.0103	0.0029	0.0065	0.0052	0.0063	0.0523860725815577
0.1344	0.1413	0.0142	0.0849	0.0601	0.0627	0.338359734776313
0.1799	0.1763	0.0216	0.1057	0.0845	0.0837	0.31265482360659
0.0969	0.1101	0.0107	0.0594	0.0428	0.0555	0.262087277666487
0.0071	0.0088	9e-04	0.0059	0.0052	0.0051	0.046880988849498
0.0628	0.0695	0.0077	0.0437	0.0304	0.0271	0.177661232201065
0.2469	0.2587	0.0267	0.1545	0.1136	0.1185	0.413371597019534
0.0532	0.0559	0.0056	0.0345	0.0244	0.0223	0.153925807477256
0.2754	0.2518	0.0275	0.1531	0.1194	0.1184	0.461510939450467
0.1923	0.196	0.0256	0.1169	0.0817	0.0882	0.362973636612517
0.4923	0.4906	0.0648	0.3156	0.2524	0.2514	0.625438893585287
0.3087	0.3098	0.0356	0.182	0.1442	0.1444	0.477750297293029
0.4021	0.3761	0.0364	0.2284	0.1757	0.1787	0.572158065666612
0.023	0.0209	0.0022	0.0158	0.0109	0.0104	0.099467142965629
0.0876	0.0903	0.0119	0.0524	0.0394	0.0373	0.232690495621294
0.1275	0.1417	0.0144	0.0792	0.055	0.0573	0.343669409633759
7e-04	6e-04	0	7e-04	8e-04	7e-04	0.00827696136937543
0.2714	0.274	0.0296	0.1475	0.1046	0.1211	0.485435430198523
0.8565	0.8534	0.1998	0.6894	0.6073	0.6166	0.901212056058104
0.4873	0.4764	0.0657	0.3021	0.2508	0.2635	0.616559026634099
0.1559	0.1542	0.0171	0.091	0.0774	0.0737	0.314039879771235
0.582	0.5792	0.0896	0.3862	0.3176	0.3328	0.69457791381655
0.6901	0.6851	0.0996	0.4648	0.3786	0.3863	0.791220625697677
0.0637	0.0604	0.0093	0.0398	0.0292	0.0269	0.202463161877447
0.2873	0.2933	0.0296	0.1671	0.1175	0.1238	0.522270053193712
0.0104	0.0098	0.001	0.0072	0.0037	0.0064	0.0495684271040399
0.0797	0.0766	0.0069	0.0504	0.031	0.0348	0.220241911641055
0.8958	0.8914	0.1275	0.6978	0.6067	0.6111	0.936132012199838
0.1498	0.1474	0.0186	0.0872	0.0713	0.0718	0.284316257315457
0.0573	0.0598	0.0068	0.0357	0.0255	0.0247	0.176041842454296
0.5022	0.518	0.0507	0.3026	0.2336	0.2417	0.684722026655043
0.0068	0.006	0.001	0.0044	0.0042	0.0023	0.0313099063333612
0.1483	0.1475	0.0154	0.0882	0.0749	0.0712	0.318978338728603
0.1306	0.1416	0.0143	0.0807	0.0624	0.064	0.302262415758031
0.0023	0.0022	0	0.001	7e-04	7e-04	0.010882601354858
0.9998	0.9999	0.893	0.9989	0.9989	0.9989	0.999879984140913
0.0536	0.0478	0.0055	0.0289	0.0219	0.0226	0.140253223183261
0.0059	0.0072	0.0013	0.0052	0.004	0.0033	0.0336361720124783
0.8523	0.8359	0.2033	0.6638	0.5967	0.5811	0.881222122843933
0.0343	0.0279	0.0039	0.0166	0.0142	0.0113	0.125291259139657
0.9781	0.9781	0.3489	0.9184	0.8866	0.8808	0.984817124569293
0.3249	0.324	0.0445	0.2042	0.156	0.1569	0.463634626303718
0.2143	0.2054	0.022	0.1283	0.0946	0.092	0.389812955235834
0.796	0.7974	0.1736	0.6131	0.5465	0.5647	0.850209198890657
0.1816	0.18	0.017	0.1073	0.0789	0.0741	0.382226182430604
6e-04	6e-04	2e-04	3e-04	2e-04	5e-04	0.00292208992831262
0.1583	0.1488	0.0133	0.0815	0.0594	0.0667	0.345703634634711
0.2209	0.2225	0.021	0.1211	0.0945	0.1017	0.404659196032473
0.2365	0.2273	0.0223	0.137	0.0997	0.0981	0.449183706828211
0.0592	0.0566	0.0073	0.04	0.0273	0.0263	0.191294047700617
0.0578	0.0611	0.0055	0.0386	0.0293	0.0275	0.180023203109038
0.8585	0.8589	0.1959	0.7003	0.6122	0.6211	0.90559231284824
0.1756	0.1794	0.0206	0.1039	0.0756	0.0776	0.342471223090419
0.0801	0.0859	0.0091	0.0525	0.0372	0.0359	0.210791751494197
0.4173	0.4161	0.0453	0.2462	0.2035	0.1982	0.594034546935223
0.1652	0.1536	0.0191	0.0891	0.0651	0.0752	0.342599430157655
0.0246	0.0222	0.0028	0.013	0.0122	0.0085	0.100781246838458
0.0419	0.0428	0.0032	0.0267	0.0156	0.0181	0.153455694982596
0.971	0.9658	0.4466	0.9093	0.8767	0.8805	0.974019208512084
0.8929	0.8918	0.2239	0.7341	0.6737	0.6838	0.92176740835243
0.1598	0.1575	0.0164	0.0884	0.0719	0.0713	0.3427286116611
0.2326	0.2338	0.0267	0.133	0.1044	0.1027	0.408850041616834
0.2783	0.2785	0.0329	0.1636	0.1256	0.1322	0.437021618272654
0.6244	0.6205	0.0682	0.393	0.316	0.3179	0.780023695677718
0.0047	0.008	7e-04	0.0045	0.0031	0.0031	0.0313187670571596
0.063	0.0628	0.0061	0.0374	0.0272	0.0294	0.188551860202998
0.3429	0.3462	0.0394	0.2023	0.1619	0.1644	0.511703637205176
0.0022	0.002	2e-04	0.0015	0.0011	6e-04	0.0152587389747861
0.7268	0.7281	0.1005	0.4849	0.4244	0.4154	0.832241615687257
