FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0.925587754974209	0.921577095272408	0.541406964750647	0.812102011745193	0.718671142180288	0.728426501502327	0.730043320415211
0.838952138104647	0.82863551273537	0.548769634670211	0.751784251417433	0.721734391259725	0.732908726017477	0.751323669357934
0.993735843057233	0.997760273467375	0.564052922585225	0.830583314268361	0.820279204768152	0.828000702213948	0.755461222322369
0.634875966596964	0.643230923267324	0.456509513075996	0.571972398235279	0.565334478458429	0.567306532307973	0.548214287755644
0.730294944635625	0.740050430028369	0.540117421037226	0.746201416088238	0.739428383542396	0.746382694530879	0.721357136240226
0.898674015365805	0.905308193193682	0.558771600938159	0.789994676342481	0.772206744352762	0.782033400527058	0.76332503463485
0.772906228487474	0.758764093391507	0.570538872300584	0.782841755140877	0.821914330758765	0.813412154881521	0.740908958825608
0.900409524471497	0.893150907191721	0.506274915771234	0.729685221760676	0.689089748461689	0.701988175733795	0.67746103910796
0.976393491558632	0.948573221021605	0.532373475169727	0.801940622963527	0.74727922437298	0.744351155009307	0.677962824296504
1.03718970023767	1.00231760407383	0.548307520816376	0.82487541034219	0.80799155521202	0.822941270576191	0.722121218977755
0.754440811156126	0.737149831319497	0.466884801960381	0.633786239271447	0.575389528072466	0.596303194078436	0.580595269504826
0.810928246741991	0.860593906889836	0.531580724387427	0.758753892194233	0.739365251445939	0.743964987695918	0.693744910428988
0.847670950139469	0.839731377951428	0.523177445989667	0.734819961993431	0.685248973920162	0.678800966568745	0.708610436739424
0.900967243287723	0.890424491298299	0.506278609771289	0.777352387335899	0.70163199135011	0.700767546044222	0.683151537365333
0.550998170655573	0.569979667048401	0.506385897719607	0.63069758891687	0.587931232662402	0.595602127057244	0.675694811420512
0.921768979277974	1.00086061548387	0.546413437218633	0.796199866160726	0.776034265338962	0.770098826502994	0.743177994832606
0.864450521978907	0.864093332526173	0.519110114532894	0.766520778118158	0.695614521967065	0.700390325782859	0.723616246392154
0.713058279660048	0.728448917634756	0.509806988897779	0.707515949824117	0.632627758431848	0.623735665272291	0.670204729819876
0.67277011568972	0.693560867991906	0.509987953333888	0.7079398957685	0.646052647600341	0.645178388824814	0.718986018395726
0.740343583479458	0.765587909270443	0.495825556567146	0.669916474788972	0.665925811774258	0.65690015884541	0.639459401717311
0.663821818821986	0.67123544416309	0.508156242520132	0.652779725156458	0.644874190025129	0.641167558912029	0.653811721256321
0.795299528392967	0.798652108514646	0.524601986103317	0.688167444251046	0.704814373753341	0.709492720765936	0.664711674565193
0.851591506298287	0.887514704673575	0.544461601712564	0.818112116926735	0.816729280900779	0.816498913200634	0.811680923467959
0.853776697843813	0.860861431531214	0.52401132087306	0.740678219623498	0.700952588339153	0.693306091360045	0.720700450324271
0.678567748700372	0.674476300795051	0.487700282667691	0.624762567298335	0.587033536776612	0.581636111339812	0.632945398353894
0.67868866901955	0.668697053440233	0.532405713951889	0.685645146717206	0.60407334540565	0.643088598220657	0.709857615147852
0.912849302706728	0.902205638916397	0.523904830183783	0.774028193436717	0.698195829743095	0.711836642414316	0.708313938099928
0.973877497024649	0.98431500349487	0.533872285215971	0.838734777560352	0.748571832235615	0.780246458576027	0.724546773932017
0.786645174908797	0.773289919802563	0.509456744553947	0.673327298395293	0.632862777752983	0.640389659311959	0.666340905952105
1.06486040201292	1.05776412463555	0.558761415266535	0.940165283559105	0.899452077235604	0.893341878186604	0.774461281747152
0.884201609231199	0.890107538367376	0.519321884410073	0.747700168282188	0.725272492827597	0.710424833523282	0.666773112657328
0.606066107376962	0.56976198471511	0.548226737472625	0.700582782262473	0.656427877094038	0.645887992464071	0.810096317382698
0.986915395810561	0.981886312138621	0.565123389318295	0.866672745323971	0.850979430100668	0.843104304455066	0.828625170876173
0.463426211139596	0.450353314443854	0.488222519780341	0.542101927309113	0.519427835866222	0.522692330101655	0.620784199089583
0.976647986507259	0.978173194005581	0.567223668474547	0.856539013984052	0.753063506345913	0.795928335506585	0.831951722916627
0.837480127281101	0.82997922527291	0.529179633467407	0.728858288206073	0.675983472148155	0.672603560725361	0.716929472221806
0.800396889088566	0.792345685503864	0.516461105691908	0.70548592667011	0.663455908363909	0.654161392366833	0.691832350752396
0.92389679204911	0.921049011714341	0.528838536466856	0.772963144039156	0.740460170164528	0.749473797502187	0.68483481052554
0.612433146683077	0.629595865529	0.501191859889519	0.629623416476265	0.588694491159996	0.594997663283933	0.665099990153844
0.746325701457716	0.741630895978044	0.510208587435884	0.663796241759002	0.634623952770384	0.653684271151208	0.654617327289327
0.642731790867239	0.641595979236818	0.468606058904214	0.589059002159346	0.542914196169152	0.549319296001582	0.572968549034103
0.880359785188723	0.885030173606172	0.501446596707948	0.755344205638469	0.683777042651683	0.709798105840166	0.671346423995602
0.760055281967776	0.756231913750475	0.535261970352734	0.71145559943817	0.645377249186215	0.673270812365655	0.732709679241645
0.717671208067457	0.68799832168114	0.490992915158936	0.626355666606617	0.626159683469027	0.619958308945596	0.609806682822738
0.805725569418211	0.790243345550948	0.517356874511284	0.749201206655015	0.677094431013128	0.66828516392732	0.721831305360302
0.860106139048438	0.869632061300566	0.521075442803622	0.740155883861175	0.681585764650234	0.693474907376368	0.69313788162914
0.80358322269061	0.828564814982936	0.520548352304827	0.722466976154002	0.661684691053009	0.655586286804904	0.67860475758298
0.954771169688931	0.953856267656401	0.563871594363064	0.854508342337533	0.768403106288157	0.760709961020143	0.794320231090682
0.593197483117977	0.614381786650654	0.520457165762603	0.659384452140178	0.620016169614101	0.616106399518052	0.72594390554211
0.657683411303397	0.629134017638502	0.521165492090233	0.673416170134453	0.626953436786033	0.621234264121038	0.709150201158638
0.656079547915878	0.654350661585259	0.497487635729409	0.631393644225943	0.580074467156637	0.580501273341184	0.650537450632002
0.760967429405031	0.758600258929982	0.515188883369972	0.68672543200536	0.64100842788775	0.639989025767325	0.706182908712008
0.514106534431164	0.541058730357859	0.507103833857363	0.602849643724808	0.571161716517423	0.557592458382593	0.695712865940994
0.685496272890244	0.679339908865225	0.505532452947986	0.634749569589934	0.594381787461309	0.590306439763428	0.639650378708322
0.735903306225432	0.707188674548147	0.514058141886246	0.686155341410003	0.670553907937781	0.670577068269051	0.675618201866003
0.530695946241319	0.529311486546191	0.538544703053636	0.653712066127615	0.592139611765006	0.612281020425063	0.787210563832109
0.912244646721652	0.906017749099973	0.527915254933909	0.781948147292487	0.762582919571513	0.769574711484643	0.717433131521101
