FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
2e-04	1e-04	0	3e-04	0	0	0.00111717635567195
7e-04	0.0013	0	5e-04	4e-04	1e-04	0.00599442597341676
0	0	0	1e-04	0	3e-04	0.00197176018806926
0.0017	0.002	4e-04	0.0012	0.0012	7e-04	0.0103188658653769
4e-04	0.0011	2e-04	3e-04	5e-04	4e-04	0.00784511135818716
0.0254	0.0264	0.0045	0.0164	0.0129	0.0114	0.109561644909221
0.0107	0.0103	0.002	0.0082	0.0031	0.0045	0.0524955566590228
4e-04	6e-04	0	0	4e-04	3e-04	0.00281729026714546
0.0234	0.0249	0.0026	0.017	0.0113	0.014	0.107044906409148
0.0068	0.0084	0.0012	0.0042	0.0045	0.0041	0.0412239289083696
0	0	0	0	1e-04	0	3.79268978641193e-05
0	0	0	0	0	0	7.0086993751624e-05
7e-04	2e-04	1e-04	0	3e-04	6e-04	0.00412491008390018
0.0213	0.0213	0.0037	0.0175	0.0096	0.0102	0.0918244068415107
0.0014	0.0015	1e-04	0.001	5e-04	8e-04	0.00985366573553864
0.0671	0.0671	0.0092	0.0419	0.0332	0.0342	0.200698743423521
0.0064	0.0065	6e-04	0.0044	0.0034	0.0036	0.0394732155403576
0.0036	0.0044	7e-04	0.0028	0.0013	0.0024	0.0220298953287833
0.0029	0.002	6e-04	0.0027	0.0023	0.0016	0.0186850049489779
0.0127	0.0097	0.0012	0.0059	0.0062	0.005	0.0547538357441063
6e-04	5e-04	0	5e-04	2e-04	4e-04	0.00411474932793981
1e-04	0	0	0	0	0	0.000304525328374657
3e-04	1e-04	2e-04	4e-04	1e-04	1e-04	0.00270066768826825
0.0429	0.0366	0.0048	0.0261	0.0202	0.0153	0.135276214287447
0.001	4e-04	0	1e-04	3e-04	8e-04	0.00611292630940866
0.0069	0.0092	7e-04	0.0048	0.003	0.0024	0.0438338754392193
0.018	0.0176	0.0018	0.0126	0.0088	0.0088	0.0757546374129439
9e-04	4e-04	2e-04	2e-04	6e-04	1e-04	0.00623023253419678
1e-04	2e-04	1e-04	2e-04	1e-04	1e-04	0.0018472401589823
1e-04	1e-04	0	0	0	1e-04	0.000567206545289528
0.0206	0.0169	0.0029	0.0167	0.0097	0.0124	0.0977828768759249
0.0278	0.0306	0.0037	0.0165	0.0145	0.0139	0.10979485183607
0.0029	0.0031	5e-04	0.0031	0.0019	0.0015	0.0211696532438456
0	0	0	0	0	0	1.73955724874539e-05
9e-04	3e-04	0	8e-04	9e-04	2e-04	0.00600578822263863
0	0	0	0	0	0	0.000289127480805188
0	0	0	0	0	0	0.000276100402598722
0	3e-04	0	0	1e-04	3e-04	0.000753447701664928
1e-04	0.001	0	8e-04	2e-04	0	0.00279332341256915
1e-04	1e-04	0	0	0	0	0.000371008894998283
4e-04	1e-04	1e-04	2e-04	0	1e-04	0.0030563656537219
0	0	0	0	0	0	9.43867593628957e-05
0	0	0	0	0	0	6.81842484841187e-07
0	0	0	0	0	0	0.000105993731380698
0	2e-04	0	4e-04	0	0	0.000476825619890124
0.0035	0.0045	9e-04	0.0032	0.0031	0.0029	0.0241150272851008
0.0039	0.0055	9e-04	0.0037	0.0024	0.0023	0.027374941569093
0	2e-04	0	3e-04	0	0	0.00084264393850776
1e-04	2e-04	1e-04	0	1e-04	1e-04	0.000630590341925291
0.0074	0.0049	1e-04	0.004	0.0023	0.0043	0.0308931758052663
0.0163	0.0207	0.002	0.014	0.0089	0.0086	0.0854713961978474
6e-04	6e-04	3e-04	2e-04	1e-04	4e-04	0.0030442693702183
6e-04	0.0012	3e-04	5e-04	4e-04	4e-04	0.00863292802105656
0.0063	0.0042	8e-04	0.0029	0.0016	0.0014	0.0233035702423523
0.0027	0.0018	3e-04	0.0014	0.0016	0.0016	0.0150001239969478
2e-04	0	0	5e-04	0	0	0.000887557558708427
4e-04	4e-04	0	2e-04	4e-04	4e-04	0.00416069254868426
0.1532	0.1574	0.0134	0.0932	0.0705	0.0708	0.341284837998668
0.001	4e-04	1e-04	4e-04	7e-04	3e-04	0.00532971656655156
2e-04	2e-04	0	1e-04	4e-04	1e-04	0.00148739026873403
