FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0.0826	0.0795	0.009	0.0467	0.0322	0.0429	0.231854790235963
0.0019	0.0029	2e-04	0.0022	0.0011	0.0018	0.0176017643857317
0.0046	0.0052	3e-04	0.0039	0.0042	0.0019	0.0331822493762817
0.0501	0.0442	0.005	0.0265	0.0205	0.0242	0.177482376434638
0.0335	0.031	0.0043	0.0168	0.0125	0.0143	0.137356470084959
0.002	0.0012	6e-04	9e-04	0.001	0.0017	0.0125140904483452
0.0011	0.0011	2e-04	0.0012	4e-04	5e-04	0.00866587839928863
0.0329	0.0308	0.0052	0.022	0.0168	0.0168	0.145891892692878
0.0022	8e-04	5e-04	0.0012	3e-04	1e-04	0.00671077812331679
0.0086	0.0072	7e-04	0.0056	0.005	0.0063	0.0460835619397916
5e-04	1e-04	1e-04	5e-04	4e-04	4e-04	0.00347864889948211
0.0068	0.0062	0.001	0.0041	0.0024	0.0027	0.0402058117409272
0.1017	0.0978	0.0107	0.0638	0.0384	0.0445	0.261049186136754
0.0063	0.0085	0.0017	0.0056	0.0039	0.0026	0.0369413039426792
0.0094	0.0087	9e-04	0.0055	0.0027	0.0046	0.0450734137166035
0.001	0.0027	6e-04	0.0015	6e-04	0.0012	0.0145961371704384
0.0651	0.0667	0.0086	0.0477	0.0304	0.0387	0.186033011163005
0.0029	0.0036	3e-04	0.0034	0.0023	0.0023	0.0229606197661744
0	0	0	1e-04	0	0	0.00034310399042204
0.0053	0.0047	5e-04	0.0035	0.0017	0.0021	0.0303996519721018
0.0351	0.0458	0.0048	0.0226	0.019	0.0211	0.16163392450012
0.0093	0.0115	0.0012	0.0072	0.0066	0.0055	0.0549383314311737
0.0048	0.0031	6e-04	0.0016	0.0012	0.0019	0.022767608281145
0.0825	0.0989	0.0084	0.0512	0.0388	0.0401	0.264286952511936
0.0325	0.0312	0.0037	0.0219	0.0162	0.0157	0.119751311491673
0.0111	0.0121	0.0012	0.0092	0.0049	0.0049	0.0628245848693294
0.0123	0.0106	0.0025	0.0081	0.0068	0.0066	0.053024710844939
0.002	0.0026	4e-04	0.0022	0.0014	0.0019	0.0184267677860108
2e-04	0	0	2e-04	0	0	0.00103397670156848
0.5871	0.5894	0.0791	0.3881	0.3003	0.3135	0.732480021451671
8e-04	7e-04	1e-04	1e-04	6e-04	5e-04	0.00489722558951365
0.1756	0.1914	0.0195	0.1107	0.0827	0.0853	0.348173371144763
0.4853	0.4727	0.048	0.2689	0.2256	0.2195	0.68074418192947
0.0142	0.0131	0.002	0.0085	0.0062	0.0057	0.0638619108132746
3e-04	6e-04	0	5e-04	2e-04	3e-04	0.0036694558764661
1e-04	2e-04	0	4e-04	1e-04	2e-04	0.0021224616102371
0.1505	0.1472	0.0175	0.0966	0.0677	0.0698	0.30224458986108
0.0027	0.0031	8e-04	0.0019	0.0023	0.0018	0.0196367465318306
0	1e-04	0	0	0	1e-04	0.000350873397358381
0.009	0.0104	0.0015	0.0061	0.0039	0.0057	0.0431895258056605
0.0023	4e-04	3e-04	2e-04	4e-04	3e-04	0.00862319579388222
0.0579	0.0593	0.0065	0.0377	0.0254	0.0262	0.158349822355604
0.0249	0.0255	0.0021	0.015	0.0123	0.0087	0.086671701833883
0.0206	0.0229	0.0041	0.0152	0.0086	0.0114	0.0902367968767405
0	2e-04	0	1e-04	0	0	0.000153661460953913
0.0047	0.0048	4e-04	0.0031	0.0021	0.0039	0.0330219846054555
0.0019	5e-04	1e-04	9e-04	3e-04	6e-04	0.00915419807411234
0.0015	0.0014	4e-04	0.0017	0.0011	0.0013	0.0123036183272091
1e-04	3e-04	0	2e-04	3e-04	7e-04	0.00237958730540866
0.0196	0.0217	0.0026	0.0149	0.0112	0.0131	0.0930328982524476
6e-04	2e-04	2e-04	0	1e-04	2e-04	0.00390572405111088
0.0011	0.0019	4e-04	0.0021	0.0012	0.0017	0.0155039239629748
0	0	0	0	0	0	0.000177338784379108
2e-04	0	0	2e-04	0	0	0.000885628860381337
0.0183	0.0135	0.0013	0.0088	0.0079	0.0076	0.0747334328782465
0.1518	0.1498	0.0156	0.0845	0.0657	0.0693	0.31575653913847
