FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0.0722	0.0759	0.0068	0.0386	0.0283	0.0277	0.253319495213441
0.3935	0.417	0.0373	0.2425	0.1774	0.1778	0.624704015033999
0.0114	0.0164	8e-04	0.0088	0.006	0.0058	0.0717965212195054
0.0241	0.0189	0.0037	0.0171	0.0146	0.0106	0.0894913184218384
0.2474	0.2452	0.0309	0.1517	0.1169	0.1116	0.412434839879976
0.475	0.4799	0.0618	0.2895	0.2414	0.2446	0.612684932018219
0.0313	0.0383	0.0045	0.0281	0.0156	0.019	0.143100813701223
0.0746	0.075	0.0095	0.0453	0.0341	0.0328	0.199092974703631
0.005	0.005	7e-04	0.0042	0.0033	0.0027	0.0310658230469105
0.0662	0.0663	0.0094	0.0445	0.0296	0.0325	0.184658840729385
0.2063	0.2067	0.0216	0.1247	0.0925	0.0969	0.356111525195851
0.0328	0.0346	0.0051	0.0204	0.0176	0.0192	0.121284469966116
0.0793	0.0797	0.0103	0.0462	0.0362	0.0345	0.219780278069797
0.0906	0.0893	0.0097	0.0578	0.0438	0.0399	0.246334009646377
0.1485	0.1539	0.0162	0.0932	0.068	0.0709	0.356926955874797
0.6529	0.6585	0.101	0.4471	0.3733	0.369	0.752908171765761
0.2169	0.2294	0.0228	0.1218	0.0979	0.0896	0.4279746431286
0.1992	0.181	0.0211	0.1118	0.0848	0.0862	0.380067045291367
0.0311	0.0229	0.0029	0.0175	0.0146	0.0159	0.110504472490567
0.5826	0.5837	0.0764	0.3724	0.3037	0.3039	0.723795251395051
0.3518	0.3404	0.0347	0.2051	0.1561	0.1593	0.55473349229077
0.5315	0.5283	0.0718	0.3433	0.2614	0.2791	0.672208291341762
0.9406	0.9445	0.2993	0.8435	0.7816	0.7923	0.958655424011564
0.0078	0.0069	5e-04	0.0038	0.0042	0.0039	0.0393042627665418
0.0319	0.0322	0.0035	0.0205	0.017	0.0169	0.134295819200345
0.0063	0.0057	4e-04	0.0029	0.0028	0.0032	0.0320970522828709
0.0668	0.0547	0.0065	0.043	0.0319	0.0272	0.187276360104827
0.2113	0.2145	0.0176	0.1166	0.0853	0.0885	0.442442356147576
0.0089	0.0065	0.001	0.0059	0.0039	0.004	0.0377982239591833
0.0019	0.0028	5e-04	0.0023	0.0026	7e-04	0.0146120499872941
0.024	0.0262	0.0019	0.0161	0.0132	0.0109	0.101432335811601
