FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0.0642	0.0653	0.0062	0.0406	0.0264	0.027	0.206905760668387
0.0515	0.0463	0.0052	0.0267	0.0194	0.0223	0.176214434347416
0.0029	0.0027	2e-04	0.0011	8e-04	0.0013	0.0162750048335033
0.0035	0.0041	7e-04	0.0041	0.0035	0.0017	0.0261324756147099
0.0032	0.0022	5e-04	0.0022	0.0015	0.0014	0.0211094358035014
0.004	0.0041	0.0011	0.0045	0.0024	0.0025	0.0281910187820232
0.0498	0.0487	0.0041	0.0262	0.0229	0.0197	0.165223571667087
0.018	0.0193	0.0022	0.0111	0.0086	0.0107	0.0839330404116219
3e-04	0.0023	6e-04	0.0016	0.0014	9e-04	0.0117828138435586
8e-04	0.001	2e-04	4e-04	3e-04	0.0014	0.00895656959210307
0.0307	0.0225	0.004	0.0188	0.0139	0.013	0.125634616181164
0.3581	0.3562	0.0446	0.2095	0.1724	0.1704	0.530727409293599
0.0306	0.0364	0.0044	0.0207	0.0153	0.0172	0.117686228456995
0.3313	0.3308	0.0385	0.194	0.1498	0.1468	0.514222195046674
0.0945	0.0993	0.0121	0.0513	0.0402	0.039	0.238110946052483
0.3192	0.3123	0.0314	0.1871	0.1447	0.1442	0.540503608432879
0	0	0	3e-04	0	1e-04	0.000702989459277737
0.2872	0.2656	0.0303	0.1652	0.1234	0.133	0.439924606395433
0	0	0	1e-04	0	0	0.000651037934563927
0.1779	0.1833	0.0241	0.1129	0.0832	0.0825	0.350303257659661
0.0063	0.0082	9e-04	0.0054	0.0026	0.0033	0.040301800564134
0.002	0.0015	2e-04	2e-04	4e-04	0.0012	0.00962467826341549
0.0212	0.025	0.0033	0.014	0.011	0.0118	0.118962980698074
0.0011	0.0016	0	7e-04	0.0011	5e-04	0.00719725783840458
9e-04	2e-04	2e-04	5e-04	1e-04	9e-04	0.00792092627779058
0.0022	0.0033	5e-04	0.0021	0.0013	0.0018	0.0187310964310236
0.0088	0.007	8e-04	0.0067	0.0056	0.002	0.0492763353559885
0.1484	0.1535	0.0166	0.0853	0.0613	0.0661	0.341658408481961
6e-04	8e-04	2e-04	0.0014	4e-04	4e-04	0.00964648794614123
0	0	0	0	0	0	0.000317462564624549
0.0072	0.005	9e-04	0.0043	0.0024	0.0018	0.0314844242068564
0.0318	0.0296	0.0045	0.0187	0.0153	0.0152	0.108615434998548
0.0206	0.0145	0.002	0.0135	0.0083	0.0091	0.0899990018051917
7e-04	6e-04	2e-04	6e-04	4e-04	6e-04	0.00483921742658335
0.0512	0.0474	0.0059	0.0303	0.0219	0.0234	0.15605994585252
0.0671	0.0657	0.0094	0.045	0.032	0.0321	0.166508434193775
8e-04	6e-04	0	3e-04	5e-04	4e-04	0.00418748361885331
0.0978	0.0927	0.011	0.0583	0.0453	0.0496	0.223641213649792
