FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0.0912	0.0917	0.0091	0.0559	0.0383	0.039	0.267001993366591
0.1717	0.1693	0.0207	0.1012	0.0758	0.0782	0.334496524911346
2e-04	1e-04	2e-04	6e-04	0	0	0.0013180778076564
0.0426	0.0395	0.0054	0.0265	0.0178	0.0227	0.160458239348969
0.1469	0.1476	0.0213	0.0826	0.068	0.0683	0.295478208959505
0.0089	0.0103	8e-04	0.0055	0.0038	0.0067	0.0516893880086621
0.0541	0.047	0.006	0.0331	0.0256	0.0267	0.161123197495185
0.0017	0.0016	0	8e-04	4e-04	5e-04	0.00906070026498198
7e-04	7e-04	0	7e-04	3e-04	2e-04	0.00542798906734796
0.0027	0.0038	2e-04	0.0026	0.0023	0.0022	0.0227696514323621
0	0	0	0	0	0	3.05264492994598e-05
4e-04	1e-04	0	0	0	0	0.00161528643263076
0.0011	0.001	4e-04	8e-04	6e-04	0.0011	0.00806432796404647
4e-04	0.001	0	4e-04	2e-04	3e-04	0.0029346171131368
0.0017	0.0021	3e-04	0.0014	9e-04	6e-04	0.0101248347663147
0.0078	0.0078	0.0011	0.0053	0.0031	0.0048	0.0414462496505947
0.0055	0.0044	4e-04	0.0044	0.0027	0.0025	0.0287978041537048
0	0	0	0	0	0	1.94915768028222e-06
0.0025	0.0027	4e-04	0.0014	0.002	0.0013	0.0217143381093744
0.0056	0.0072	5e-04	0.003	0.0024	0.0035	0.0390034200674027
5e-04	4e-04	0	4e-04	3e-04	6e-04	0.00460719766923456
0	1e-04	0	0	1e-04	0	0.000795382745222627
0.0061	0.0076	0.0013	0.0043	0.0039	0.0033	0.0341551835158288
0.0011	5e-04	0	6e-04	2e-04	1e-04	0.00424104502809991
0.0048	0.0041	4e-04	0.0017	0.0018	0.0011	0.0243307206455223
0.0028	0.0046	0.0012	0.0031	0.0032	0.0027	0.0295486151122922
0.0035	0.005	4e-04	0.0029	0.0029	0.004	0.0275741422192942
2e-04	0	0	3e-04	1e-04	0	0.00106214264779624
0	1e-04	0	0	0	0	0.000394991686492467
4e-04	1e-04	1e-04	2e-04	1e-04	0	0.00327786743494681
5e-04	0.0013	0	7e-04	0	2e-04	0.00486885613281374
0.0075	0.0046	6e-04	0.0043	0.003	0.0031	0.0284370774112692
1e-04	0	0	2e-04	0	0	0.000542417450359961
0.0084	0.0083	0.0011	0.0037	0.0034	0.0052	0.0429326334342442
0	1e-04	0	0	0	0	0.000282516496884007
