FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0.266741422480184	0.271812324828635	0.336041221707282	0.283792609036314	0.301118090959236	0.300225349084366	0.102590843086427
0.440041139582721	0.437266585427729	0.442793554646794	0.423146012612606	0.429403110785312	0.433587334842895	0.269862587781231
0.48394694235132	0.477368149988092	0.473919267259168	0.457235708769635	0.4660045827708	0.464602409107554	0.336645114934893
-0.0612193371121118	-0.061799736489941	0.248680280367337	0.0729379197010813	0.117530759761943	0.114874561112934	-0.160890963818877
0.285061510375301	0.288231097000428	0.359290508504496	0.296439626477029	0.316518982539527	0.315878482708835	0.091567519180114
0.310684790438939	0.30578280745712	0.362852372899668	0.308017216385584	0.331701028004224	0.334815434660835	0.119377957386056
0.411144602260405	0.413699276369138	0.426694812631373	0.398809823235316	0.408615968538513	0.408641398704104	0.22618209124671
0.434871889230526	0.43460935295631	0.427195592923951	0.414563339916864	0.418976478696732	0.415271259489962	0.288002472458113
0.547701309350683	0.553833504446517	0.546290134641169	0.541119942457826	0.537494040417677	0.542441626262848	0.488308541741275
0.502084438655704	0.502531393097421	0.490334047866557	0.486145948825465	0.492298996780352	0.491528775063417	0.409957334508243
0.131696364385122	0.123128390956955	0.282628357747578	0.182795625675259	0.211325002179542	0.210784817372511	-0.00838387665306638
0.485147387804208	0.488364408704657	0.476257300383757	0.469622177949256	0.47245106155572	0.471041848527738	0.37393539480458
0.34469236006569	0.342928420608319	0.374764689532042	0.333675824966864	0.349119094282837	0.35072052819658	0.154119543683303
0.328533211987717	0.324206298014043	0.359537543232808	0.327167128637286	0.33402108843042	0.334184938208936	0.159766042804524
0.426990337519378	0.423859558858892	0.426317503031329	0.405464762195688	0.411751203555017	0.41506433440895	0.254575161636732
0.390129968663561	0.390878115496252	0.405522023059678	0.370266993065856	0.387329770202996	0.389789324955091	0.195306342378184
0.223923721132523	0.224063127860486	0.324347148855982	0.256022646554057	0.283086338052506	0.283210559886321	0.0500533772863588
0.233153697275871	0.231259972209642	0.306380180493107	0.249754169122957	0.264864144628878	0.269771811785307	0.0884488801901905
0.389238523979379	0.390345528121336	0.404149970028629	0.372359880077284	0.389846404355416	0.387018227939018	0.204897176648467
0.488881763698737	0.493115315606286	0.478470432070264	0.467599037670743	0.474346681118989	0.473288658300032	0.368505366472024
0.187781062588918	0.189612935867922	0.316928975515499	0.235770749299362	0.261598881520314	0.25946484978645	0.00999549029489345
0.17412793638467	0.172542232003891	0.282278293329487	0.207443638364419	0.234874244836383	0.23472055078912	0.0465798040389905
0.328538292660176	0.329845975758653	0.341670753815484	0.313515027833643	0.324616549573326	0.32266297620194	0.186869333403006
0.49428987439854	0.500189610970124	0.486279768541661	0.479812641555751	0.483187245423101	0.480795290705782	0.402868079654174
0.283272614757688	0.283014084219967	0.337082860991535	0.289914408242214	0.302081393168681	0.305342548827342	0.110613210812898
0.513179204847357	0.51427472296229	0.502927373690142	0.49688874942057	0.497891661091417	0.500594113241195	0.417382496008552
0.616398679914273	0.621514273168774	0.620830016088174	0.627900140579247	0.623919357075287	0.622370531474816	0.643136091880409
0.544135175680619	0.544413600010184	0.537381091440916	0.529328714713982	0.536657297736509	0.534129089902698	0.469720807866379
0.19667987167842	0.20315188659373	0.300797768055623	0.230451941281947	0.25237727593344	0.249625176391773	0.05115463914267
0.397166160187091	0.401247425730677	0.408761008407474	0.380017931913665	0.391945181308508	0.393425350952437	0.22501011813776
0.0932726141689034	0.0952878256716233	0.239733943112874	0.146498897383628	0.172984975374878	0.171116249596469	-0.0031089184441766
0.310223630437927	0.314958755703614	0.358066926029169	0.305878210443932	0.326765619434341	0.33110176504187	0.12149789052949
0.221587162537061	0.210978386859132	0.316124459936893	0.243189973225105	0.267641586820645	0.265941914167115	0.057776291997615
0.203710338470507	0.208782144103253	0.315401661889306	0.239872902606503	0.261899611308836	0.252260687677241	0.0447926572844311
0.454148126859573	0.451083491845258	0.451672460485828	0.428192068366964	0.441175280357076	0.440301395838989	0.287045430451338
0.311073831739547	0.308608113907002	0.350832391444928	0.312177319180913	0.328916658658444	0.325013809433557	0.131902467802272
-0.125935447292806	-0.128927563132251	0.22920970083209	0.0284077985992485	0.0708952672000157	0.0632991197333788	-0.219404056774176
0.464385081820476	0.462384691734909	0.45101952837503	0.43984561316949	0.446977368290746	0.447451397089864	0.354944416074158
0.486512596006363	0.487158037265241	0.471074679268297	0.466818552286505	0.473518034285234	0.469908678804091	0.3687868531944
0.583660092643712	0.583108419196654	0.577938168519578	0.578344194436099	0.578976151124164	0.578321448242954	0.556726343966913
0.487556521001232	0.485233958499721	0.477142850357692	0.465205624741711	0.471566129980264	0.471880463505286	0.365485889153033
0.58587628636458	0.587410442326386	0.583480978970245	0.582284892408048	0.58641229114277	0.582520646155757	0.573832452856306
0.335745694281666	0.345567979882227	0.357665665785754	0.326819279278777	0.334436278471428	0.333723289193552	0.191348979838951
0.300805133034887	0.301352563644829	0.347839032740101	0.305605396654605	0.321249695091848	0.322922844764113	0.131667645725829
0.424019854955383	0.421450879522185	0.431424223620659	0.409308429516536	0.415703049240256	0.42105259381335	0.248982253912984
0.511508757513703	0.509197449821385	0.498058821236584	0.495472029450165	0.497880255503079	0.495064119452899	0.406367512978569
0.432359209710281	0.433598250347172	0.425987485432665	0.414180983953475	0.419591889832926	0.418701779475407	0.284009057486151
-0.113380852906092	-0.106812874421575	0.202051195258152	0.0117040585182103	0.0522351656641352	0.0514476516545375	-0.178375752396814
0.374938659104537	0.36955323545881	0.380459029133538	0.351311083946734	0.364448462330414	0.362959662659495	0.213801612277217
0.522770720296288	0.522662671783964	0.512140483558431	0.508194691176711	0.51320049440506	0.510751205814565	0.455298768482918
0.565953884887271	0.566375767294984	0.560927855831784	0.559512093995561	0.558295946018701	0.561481692107776	0.527321284242304
0.052705444311718	0.0501855928904324	0.233193327562898	0.12630796599557	0.149958412762131	0.150486765502767	-0.0358114999478232
-0.0275694423977912	-0.0269136614462136	0.162950212434669	0.0420390590818173	0.0720257363594948	0.0732668690135251	-0.0685638679758348
0.462286588624754	0.463682289508676	0.453539622752481	0.439732992541218	0.450140975605293	0.449864294146307	0.315438636525041
