FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0	0	0	0	0	0	1.46143971542489e-07
0	0	0	0	0	0	1.32347466575702e-06
0	0	0	0	0	0	5.06466535371028e-05
0	0	0	0	0	0	9.3885805770035e-06
0	0	0	0	0	0	1.78162913021005e-08
0	0	0	0	0	0	1.17226940544287e-05
0	0	0	0	0	0	1.02543718787842e-05
0	0	0	0	0	0	0.00126023658385873
0	0	0	0	0	0	3.74409109199879e-05
0	0	0	0	0	0	4.38438168963173e-05
0	0	0	0	0	0	4.17893465426651e-08
0	0	0	0	0	0	4.69735142405368e-05
0	0	0	0	0	0	3.73481121321377e-09
0	0	0	0	0	0	1.79710022472669e-08
0	0	0	0	0	0	4.28776290693234e-06
0	0	0	0	0	0	2.73173768264389e-07
0	0	0	0	0	0	1.16242066820624e-08
0	0	0	0	0	0	4.14461500758349e-07
0	0	0	0	0	0	1.42891304772349e-09
0	0	0	0	0	0	6.36515938667523e-06
0	0	0	0	0	0	5.69677371591337e-07
0	0	0	0	0	0	3.94299039795564e-09
0	0	0	0	0	0	6.25547020192631e-08
0	0	0	0	0	0	0.000151979824705296
0	0	0	0	0	0	8.5097514730218e-10
0	0	0	0	0	0	1.56735069871294e-06
0	0	0	0	0	0	1.88289644440013e-07
0	0	0	0	0	0	1.57670669125597e-05
0	0	0	0	0	0	3.19751696660715e-05
0	0	0	0	0	0	2.76063138452438e-09
0	0	0	0	0	0	3.54607145834618e-07
0	0	0	0	0	0	6.37043626695724e-07
0	0	0	0	0	0	0.000295783192418787
0	0	0	0	0	0	1.41080701410524e-10
0	0	0	0	0	0	0.00081969382061758
0	0	0	0	0	0	2.69693003146945e-05
0	0	0	0	0	0	0.000143875308328369
0	0	0	0	0	0	5.77507468526202e-08
0	0	0	0	0	0	1.49734038028983e-07
0	0	0	0	0	0	2.0907351623771e-06
0	0	0	0	0	0	4.04205508010451e-05
0	0	0	0	0	0	1.13340854762058e-05
0	0	0	0	0	0	6.95129467558666e-06
0	0	0	0	0	0	3.03477294180637e-12
0	0	0	0	0	0	2.11866934226716e-07
0	0	0	0	0	0	1.49077323696913e-06
0	0	0	1e-04	0	0	0.000687988530826936
0	0	0	0	0	0	2.04409648750277e-06
0	0	0	0	0	0	1.45508600802603e-09
0	0	0	0	0	0	5.41108421409756e-05
0	0	0	0	0	0	2.99679486695629e-06
0	0	0	0	0	0	3.51021457045092e-06
0	0	0	0	0	0	2.38282916297923e-09
0	0	0	0	0	0	3.36061620530573e-09
0	0	0	0	0	0	0.000273458599385145
0	0	0	0	0	0	2.61223298151083e-08
0	0	0	0	0	0	2.06557254870119e-05
0	0	0	0	0	0	6.13529040049297e-08
0	0	0	0	0	0	2.63642033610476e-05
0	0	0	0	0	0	3.75742588318966e-06
0	0	0	0	0	0	2.21540237181075e-06
0	0	0	0	0	0	1.09541504829008e-06
0	0	0	0	0	0	2.0880826780748e-07
0	0	0	0	0	0	1.21319334916774e-05
0	0	0	0	0	0	8.44268890589265e-05
0	0	0	0	0	0	2.14464272734244e-10
0	0	0	0	0	0	3.94134217380649e-09
0	0	0	0	0	0	1.15825268669089e-06
0	0	0	0	0	0	9.2262096368848e-08
0	0	0	0	0	0	4.92610890739964e-06
0	0	0	0	0	0	1.19959242220697e-10
0	0	0	0	0	0	1.41598026568364e-06
0	0	0	0	0	0	5.76791741169223e-07
0	0	0	0	0	0	9.69508731785108e-07
0	0	0	0	0	0	5.2094595669002e-05
0	0	0	0	0	0	2.93946571329338e-08
0	0	0	0	0	0	3.31670588148128e-07
0	1e-04	0	0	0	0	0.000346868720434873
0	0	0	0	0	0	5.27609151272244e-08
0	0	0	0	0	0	2.70043270796033e-06
0	0	0	0	0	0	6.10265069446151e-06
0	0	0	0	0	0	3.65840786944137e-07
0	0	0	0	1e-04	0	0.000120164981740913
0	0	0	0	0	0	8.87713929322326e-06
0	0	0	0	0	0	8.98478348537673e-07
0	0	0	0	0	0	4.46563176105398e-07
0	0	0	0	0	0	1.926067950512e-09
0	0	0	0	0	0	7.92904907466127e-07
0	0	0	0	0	0	8.06190409679212e-09
0	0	0	0	0	0	4.88262398783785e-08
0	0	0	0	0	0	1.18115930130726e-08
0	0	0	0	0	0	4.95185985518711e-07
0	0	0	0	0	0	0.000608703895276193
0	0	0	0	0	0	8.42463166555e-06
0	0	0	0	0	0	1.56135395972092e-06
0	0	0	0	0	0	2.28130580026304e-12
0	0	0	0	0	0	4.53679345200632e-05
0	0	0	0	0	0	1.57772319362796e-06
0	0	0	0	0	0	1.25973633117357e-08
0	0	0	0	0	0	2.16200549059438e-09
0	0	0	0	0	0	0.000861953959641543
0	0	0	0	0	0	2.76761367340117e-06
0	0	0	0	0	0	5.53987107539651e-06
0	0	0	0	0	0	1.85798419643959e-06
0	0	0	0	0	0	8.39086122999097e-07
0	0	0	0	0	0	5.42755226679818e-06
0	0	0	0	0	0	1.6181711209969e-06
0	0	0	0	0	0	1.16704290526079e-06
0	0	0	1e-04	0	0	0.00194411052997758
0	0	0	0	0	0	8.24830373563199e-07
0	0	0	0	0	0	3.83174600327728e-06
0	0	0	0	0	0	3.1397936625365e-06
0	0	0	0	0	0	4.08533275735904e-07
0	0	0	0	0	0	6.56351593892903e-07
0	0	0	0	0	0	6.09668392512624e-06
0	0	0	0	0	0	6.20358420680206e-05
0	0	0	0	0	0	8.55878680381171e-08
0	0	0	0	0	0	6.44264807983566e-08
0	0	0	0	0	0	4.05234535671802e-07
0	0	0	0	0	0	4.82449720521063e-05
0	0	0	0	0	0	0.000473396272751967
0	0	0	0	0	0	8.78800181830047e-06
0	0	0	0	0	0	3.00430842395585e-06
0	0	0	0	0	0	2.92042667022743e-06
0	0	0	0	0	0	2.6408049008709e-05
0	0	0	0	0	0	6.23843728966694e-07
0	0	0	0	0	0	5.40043966354397e-10
0	0	0	0	0	0	7.74287397276741e-06
0	0	0	0	0	0	6.88874941327541e-07
0	0	0	0	0	0	5.57119431177042e-08
0	0	0	0	0	0	5.91895929784167e-06
0	0	0	0	0	0	2.78882673992227e-05
0	0	0	0	0	0	3.81584032380265e-08
0	0	0	0	0	0	3.34463782390396e-09
0	0	0	0	0	0	1.74524977382485e-10
0	0	0	0	0	0	0.000534947782386735
0	0	0	4e-04	1e-04	2e-04	0.00613162876847214
0	0	0	0	0	0	1.71087286569897e-07
0	0	0	0	0	0	3.21475913591186e-05
0	0	0	0	0	0	0.000302568970911739
0	0	0	0	0	0	2.16801937155882e-06
0	0	0	1e-04	0	0	5.83850621616414e-05
0	0	0	0	0	0	2.03435031634478e-05
0	0	0	0	0	0	8.9732629319149e-08
0	0	0	0	0	0	1.39582015222935e-08
0	0	0	0	0	0	2.7364055571216e-08
0	0	0	0	0	0	8.43706822025219e-06
0	0	0	0	0	0	2.52805970327828e-06
0	3e-04	0	3e-04	1e-04	0	0.000760091376543372
0	0	0	0	0	0	2.9956850516936e-07
0	0	0	0	0	0	2.27838960972311e-10
0	0	0	0	0	0	6.45785589413526e-11
0	0	0	1e-04	0	0	2.17264963363869e-06
0	0	0	0	0	0	2.31021708614443e-09
0	0	0	0	0	0	2.62075941548336e-06
0	0	0	0	0	0	0.000138500961483135
0	0	0	0	0	0	1.21293858834215e-05
0	0	0	0	0	0	4.16199130980693e-07
0	0	0	0	0	0	5.29233768120627e-07
0	0	0	0	0	0	1.34027780676572e-06
0	0	0	0	0	0	1.40883182644462e-05
0	0	0	0	0	0	2.56046338960789e-05
0	0	0	0	0	0	8.49566306443053e-07
0	0	0	0	0	0	1.32021883033667e-05
0	0	0	0	0	0	1.80984638797868e-07
0	0	0	0	0	0	3.89309600395051e-05
0	0	0	0	0	0	1.93754209075474e-05
0	0	0	0	0	0	7.01252119620359e-05
0	0	0	0	0	0	3.82138763629962e-07
0	0	0	0	0	0	9.91968777846132e-11
0	0	0	0	0	0	2.30134639468894e-07
0	0	0	0	0	0	1.16135840153101e-06
0	0	0	0	0	0	3.98771403330769e-06
0	0	0	0	0	0	7.37088523758799e-08
0	0	0	2e-04	0	0	0.000405448647614947
0	0	0	0	0	0	2.43268132642677e-07
1e-04	0	0	0	1e-04	0	0.000617670556035754
0	0	0	0	0	0	1.04118571273214e-07
0	0	0	0	0	0	4.40878864323128e-11
0	0	0	0	0	0	1.64872668489911e-07
0	0	0	0	0	0	1.04073424910708e-07
0	0	0	0	0	0	1.73288162126564e-05
0	0	0	0	0	0	6.28729280480352e-06
0	0	0	0	0	0	0.000243188440755394
0	0	0	0	0	0	6.70632123855891e-08
0	0	0	0	0	0	1.55649422501945e-05
0	0	0	0	0	0	7.36002877753781e-08
0	0	0	0	0	0	0.000354088511489737
0	0	0	0	0	0	3.32139883630104e-09
0	0	0	0	0	0	9.32611501011771e-05
0	0	0	0	0	0	1.05713310869458e-08
0	0	0	0	0	0	0.00026287495247839
