FMP	RMP	FPP	UPP	ANPP	NPP	ANCOVA
0.1497	0.1431	0.0125	0.0823	0.0602	0.057	0.312459923630429
0.0317	0.0336	0.0039	0.0181	0.0123	0.0139	0.128745538890112
0.0142	0.0161	0.0022	0.0102	0.0078	0.0073	0.075580045466299
0.6144	0.6145	0.0685	0.3817	0.3045	0.3107	0.7500412213318
0.1483	0.1459	0.0123	0.0894	0.067	0.0653	0.347225032783693
0.1218	0.1244	0.0153	0.0734	0.0516	0.0453	0.300125629798444
0.0518	0.0477	0.0043	0.033	0.0247	0.022	0.178590995025544
0.0196	0.0195	0.0027	0.0137	0.0113	0.009	0.0831660872634506
0.0024	0.0023	3e-04	0.0014	0.001	0.0013	0.0157701544870048
0.0031	0.0044	4e-04	0.0011	9e-04	0.0016	0.0204674572661738
0.3285	0.3361	0.0343	0.2	0.1549	0.1594	0.515722307545918
0.0084	0.0054	5e-04	0.0034	0.003	0.0042	0.0366782911627348
0.0789	0.0817	0.0084	0.0517	0.0382	0.0362	0.244976705668905
0.0827	0.0885	0.0099	0.0455	0.0341	0.0347	0.218397951256714
0.0297	0.0323	0.0036	0.0216	0.0144	0.0145	0.131340842153271
0.0539	0.0599	0.0077	0.042	0.0274	0.0273	0.20524974915071
0.2107	0.2143	0.0235	0.1221	0.0813	0.0881	0.412075930407336
0.1751	0.1665	0.0172	0.0977	0.0731	0.0683	0.323294590812323
0.0518	0.0536	0.0068	0.0376	0.024	0.0217	0.185495851684847
0.0083	0.0071	0.0011	0.0073	0.0032	0.0055	0.0466647895090089
0.2639	0.2644	0.0276	0.1467	0.1149	0.1149	0.482900821700634
0.2504	0.252	0.0296	0.1473	0.1091	0.1035	0.404722161184323
0.0469	0.0511	0.0066	0.0292	0.024	0.0235	0.142182542148524
0.0042	0.0023	8e-04	0.0026	0.0027	0.0015	0.0169319162731093
0.128	0.126	0.0155	0.075	0.0628	0.0539	0.298308035760231
0.0056	0.0058	6e-04	0.0035	0.003	0.003	0.0266022451976647
1e-04	7e-04	1e-04	3e-04	3e-04	3e-04	0.00258017531936446
0.0035	0.0028	3e-04	0.0028	0.0019	0.0015	0.0256064228857776
0.2216	0.2219	0.0238	0.1308	0.0951	0.1045	0.400690649749867
0.0438	0.043	0.0065	0.026	0.0177	0.0156	0.153708483695143
