w	FMP	FPP
0	0.784342012429121	0.783323957086495
0.47	0.774754549543422	0.78902794885867
1	0.770683016740666	0.777747098719064
0.24	0.775564026573072	0.806662366107288
0.98	0.770505876434161	0.773068521423365
0.18	0.777009322420721	0.788410006059763
0.97	0.761996505906886	0.767822496241928
0.96	0.779004874084852	0.778647923428709
0.39	0.77400943074732	0.786450371744948
0.46	0.771306340383885	0.781046713650347
0.73	0.768258210804639	0.77831711329339
0.69	0.766390773319219	0.786207658378172
0.99	0.77115979356625	0.771125937470305
0.25	0.762235295919751	0.803542373161217
0.63	0.778713078575493	0.78738643964607
0.23	0.776257118090954	0.783160586885456
0.52	0.776242288726973	0.782505699604938
0.13	0.773146712257381	0.807639266594049
0.8	0.770299274518617	0.785640639755523
0.76	0.776801614888327	0.776576420527713
0.06	0.768597026149632	0.802122827743168
0.2	0.766392712347271	0.803637908261359
0.75	0.777160195610015	0.781757029171048
0.33	0.769470205240443	0.795664342231965
0.53	0.76796901303396	0.782791479284182
0.77	0.771302352761316	0.774665257563947
0.95	0.777965363306063	0.775273225089872
0.08	0.777010795448827	0.796309785129201
0.4	0.771992750241262	0.789988419080831
0.49	0.770615312794314	0.787934510017113
0.28	0.773431519471285	0.791478958960299
0.37	0.775754521441206	0.797454098667467
0.6	0.771762688622481	0.775824881270321
0.91	0.768048239714983	0.774212082899153
0.71	0.775988230346423	0.788882834681383
0.7	0.772120677747675	0.782851162023541
0.67	0.775445256448705	0.780115218663092
0.43	0.767829395398371	0.80429288680204
0.5	0.760277584858129	0.793388887256222
0.14	0.778542768920813	0.791138996661257
0.02	0.798850376812727	0.791368359108144
0.22	0.765747771145931	0.785170233775689
0.41	0.774515125887393	0.794876190506132
0.58	0.773544155552775	0.78299016177771
0.94	0.772724611706117	0.775063262642255
0.45	0.769158334254392	0.777680001550909
0.32	0.77200993293624	0.792008614291652
0.31	0.775344158031416	0.789915792509858
0.21	0.774675908304378	0.786987758611732
0.68	0.780294029464196	0.779072192856406
0.86	0.776559362237362	0.778618659212495
0.26	0.769334514584832	0.799005969139667
0.83	0.771312379092964	0.783238352218387
0.65	0.77125813875665	0.777929587453883
0.17	0.768772305494411	0.80663578205577
0.29	0.773266505418132	0.780090575586457
0.15	0.77036852275157	0.806590530662235
0.04	0.773927024930267	0.786916603671852
0.78	0.769288133892876	0.775427244818648
0.64	0.765723277758343	0.790457916805812
0.11	0.773069956047041	0.791766626262542
0.44	0.778513598138444	0.787041977503431
0.48	0.777392232672772	0.803540039509959
0.56	0.769740179025488	0.787833293251057
0.82	0.774116738640257	0.774766573575316
0.35	0.783169366564172	0.795652989808041
0.42	0.770880606761056	0.784450235257369
0.36	0.782039672989153	0.786461856860467
0.74	0.777268393205966	0.781769866732011
0.16	0.7759290543187	0.799893710350062
0.19	0.774810871413964	0.787101843544941
0.62	0.768555588406238	0.776553647305252
0.92	0.77463726685966	0.775432707627395
0.38	0.764418948311645	0.799079083047583
0.93	0.764712308690696	0.776524187341595
0.66	0.768499181640949	0.778994395088891
0.57	0.769116807696996	0.792836821406729
0.05	0.77829925476023	0.793915020573511
0.54	0.774510882490034	0.784229190912822
0.81	0.765480545538064	0.774996162975876
0.79	0.776815870844078	0.777502624295213
0.03	0.775263299660772	0.784240425796396
0.27	0.772380337247739	0.806363827343021
0.12	0.771273646138963	0.798868157615907
0.09	0.775146549557333	0.798623939114686
0.1	0.776597803008827	0.798016532469196
0.85	0.779741913218732	0.774858720634321
0.84	0.772194962217653	0.779221285131986
0.01	0.767364890574901	0.774705029247932
0.87	0.776193181594281	0.778670361696663
0.61	0.773490410773231	0.790380940042631
0.88	0.771515135221174	0.782048925366128
0.89	0.783739699454744	0.769986622839264
0.3	0.781348719748501	0.791720701269862
0.34	0.778354761643445	0.789177782012659
0.07	0.775258905129155	0.787356261977209
0.59	0.773203643751052	0.788185208533436
0.9	0.77091143441121	0.777251982889861
0.72	0.774152763929747	0.790562669382434
0.55	0.771601846696889	0.78364824783391
0.51	0.773892917114714	0.791045606018156
