w	FMP	FPP
0.77	0.841911200945833	0.848843443754878
0.3	0.88310414966285	0.903213689159783
0.7	0.843577636741649	0.857356865560397
1	0.828678234015544	0.832033252820329
0.09	0.935805671759112	0.953442220299565
0.43	0.865767066630662	0.886954166405494
0.83	0.836355896333821	0.840720553100939
0.64	0.852355225766419	0.856445677642615
0.66	0.848081193510867	0.857904055000438
0.26	0.876095030887686	0.916000120771387
0.55	0.852303685503183	0.867071366503426
0.95	0.833877802492166	0.830516131745356
0.65	0.841054634267	0.861809706238094
0.96	0.834468311463687	0.835393492611219
0.91	0.835565107512028	0.838716865605932
0.87	0.84369879291042	0.846688616457893
0.35	0.860776817923585	0.911328854476957
0.21	0.898079429457778	0.934478728782791
0.78	0.832195521599637	0.85250810872087
0.32	0.881869838184045	0.891536141900906
0.99	0.82615572813262	0.833440212535358
0.36	0.872042149755334	0.908557521099052
0.98	0.830342461313707	0.82882076796889
0.89	0.83904415170912	0.851774288460515
0.92	0.837672959637535	0.827204621797391
0.49	0.85892507083003	0.883746269512877
0.42	0.854892587941173	0.891674280017169
0.62	0.85366933844843	0.864406607396325
0.54	0.853983881200008	0.87140872651912
0.93	0.83949882787163	0.823125445306339
0	0.974209511637379	0.981804170295813
0.39	0.873331977798232	0.886747472854094
0.67	0.847008320224955	0.868789794393542
0.94	0.829654431352227	0.830431929291207
0.68	0.849578291978138	0.866264429977689
0.97	0.835550909844134	0.8325485143156
0.14	0.913723232751468	0.941629361863243
0.86	0.835032891828154	0.842201941523046
0.8	0.837953680649863	0.846138518677314
0.05	0.941679463240919	0.954139125759026
0.53	0.865105468115635	0.87471402690125
0.44	0.864580192243133	0.901072445105506
0.88	0.831381276907534	0.842471156813845
0.81	0.839325181363265	0.841419970607844
0.48	0.864492808365089	0.880020302533315
0.31	0.869413710609047	0.895258603519098
0.79	0.844988336361653	0.844801823313709
0.06	0.946036975938896	0.961715431159389
0.57	0.841017918569376	0.864282533406036
0.4	0.867012026152782	0.882177148100788
0.75	0.842989691962164	0.850849156760506
0.73	0.839458360161057	0.845453558731838
0.56	0.853131931989941	0.877507627510558
0.24	0.879692558739084	0.912068247037531
0.27	0.891276150385641	0.920598131667667
0.52	0.856524168376709	0.874773100745561
0.85	0.840726131480413	0.837560540602127
0.01	0.973392982447157	0.98908450313061
0.76	0.844477179524864	0.84900141573227
0.07	0.956798699679539	0.952851325003776
0.72	0.841958551298344	0.861017540835811
0.29	0.879319489853168	0.902650368522566
0.69	0.836473902395237	0.855543009081697
0.59	0.845994893617431	0.876716091511562
0.22	0.886086510651841	0.9255675187665
0.6	0.859833133417709	0.858182004192286
0.04	0.952086654422621	0.967002077808417
0.41	0.876549150769778	0.892166472511947
0.45	0.852932202899544	0.884739706709577
0.15	0.924521925171049	0.936720009094265
0.23	0.896878541576811	0.920182146330554
0.08	0.944037533958085	0.960447627285282
0.18	0.918200173184873	0.933554997829322
0.37	0.889003530189239	0.908065657719803
0.03	0.956751954329597	0.977396277229161
0.74	0.846179375709443	0.852319483181913
0.12	0.924748626799896	0.943715631305636
0.17	0.918607462483333	0.943233117976949
0.5	0.852920363557177	0.881152095412452
0.11	0.948265010081248	0.949697086812204
0.33	0.879032910480074	0.888028902709988
0.2	0.911131717732425	0.930518515974557
0.02	0.9616928465221	0.977594353810082
0.19	0.929589698224547	0.930621883204119
0.82	0.850607912605483	0.846261392549414
0.71	0.845718179097082	0.858402518526081
0.58	0.854052938722185	0.88328113336616
0.25	0.88749891651381	0.915904226603007
0.16	0.917829267020264	0.939939814104404
0.28	0.879846741923503	0.903915772496273
0.84	0.836244053355175	0.843189152094647
0.63	0.841138462185232	0.861118300580665
0.46	0.872725021112507	0.891564139639562
0.9	0.839670683150714	0.839906922079858
0.38	0.875909600056299	0.894739752032366
0.1	0.938810651825204	0.948411883064665
0.47	0.858284447076923	0.873480066169619
0.34	0.882013577006175	0.902760616742172
0.61	0.847600080237807	0.865416824974124
0.13	0.933526127559747	0.931754578707783
0.51	0.85858900502628	0.881667097867742
