w	FMP	FPP
0.77	0.566062209744367	0.564491659877891
0.3	0.547277295023002	0.539573209072354
0.7	0.56611191632432	0.557603987230693
1	0.568391096089871	0.568216756677358
0.09	0.524938983598812	0.519775918512523
0.43	0.556777064405295	0.54854969395805
0.83	0.565851085524309	0.565405327114274
0.64	0.56135442750527	0.555345056530873
0.66	0.561435759712007	0.561754419476862
0.26	0.544949656238363	0.537188921898516
0.55	0.559969954037836	0.555964913843607
0.95	0.569079668491801	0.566566587401848
0.65	0.563034720300606	0.558164888230404
0.96	0.569511036119477	0.567553107287197
0.91	0.567062157694014	0.568747846196617
0.87	0.570420492526969	0.567495521752561
0.35	0.551608539915089	0.549352317641197
0.21	0.541309097433061	0.535103634353593
0.78	0.56751969961068	0.564740089279312
0.32	0.554565544337524	0.53959644238054
0.99	0.568798511877336	0.567489922445551
0.36	0.55061428454943	0.546857040196057
0.98	0.569874875237128	0.56587568374157
0.89	0.567736469659534	0.569982863962753
0.92	0.567910891877261	0.566706971313283
0.49	0.555792027222768	0.552323281228712
0.42	0.553865723518986	0.548361702323337
0.62	0.560026535387008	0.558587266374872
0.54	0.558440364331722	0.556002740425987
0.93	0.566737487538626	0.563782979488822
0	0.498007985739827	0.502877170082636
0.39	0.551885190134712	0.546102562009777
0.67	0.559238329287326	0.559883872467271
0.94	0.568376984511654	0.56570612491522
0.68	0.563103244711751	0.561314446232871
0.97	0.571169475662955	0.568555276261409
0.14	0.531484941965332	0.527491732041719
0.86	0.567331793865313	0.569405451217891
0.8	0.569282580153239	0.564140763814729
0.05	0.51827357132511	0.510880822906834
0.53	0.562408392529286	0.555008117759675
0.44	0.556257505940912	0.550373267310966
0.88	0.567332824742797	0.567929277660986
0.81	0.567210929033663	0.56387324430755
0.48	0.55653996360945	0.553675483859739
0.31	0.542455313836653	0.540968631272455
0.79	0.566368845242868	0.563890272926367
0.06	0.516955706014665	0.514341072059555
0.57	0.557163109787477	0.552847673401721
0.4	0.553243246283931	0.546628703855106
0.75	0.564777017143528	0.565140605995927
0.73	0.564493783938627	0.565856450118592
0.56	0.559937863894564	0.559321169845094
0.24	0.544789875633356	0.538423720802586
0.27	0.549349271989324	0.538139216432361
0.52	0.561760249332438	0.554579931929982
0.85	0.569375960931812	0.563935970186008
0.01	0.508170304958977	0.50749092575724
0.76	0.562078126497041	0.564074559344288
0.07	0.523271738311647	0.515331776828125
0.72	0.563030620652465	0.563570101521824
0.29	0.548445770241949	0.538803958657756
0.69	0.561223024273198	0.557587375171131
0.59	0.56083748256624	0.558916411634218
0.22	0.543654343863693	0.533441237239264
0.6	0.561118648914054	0.557370172686614
0.04	0.514358298262717	0.515642762886308
0.41	0.556807012154423	0.550243604899074
0.45	0.553410829223134	0.552739158166554
0.15	0.536035767110189	0.525440584905798
0.23	0.539746442239298	0.53097683986281
0.08	0.527045671699207	0.515978332333581
0.18	0.53579199942785	0.530355401971325
0.37	0.554524014260922	0.549829206390919
0.03	0.512353754835516	0.506550229844341
0.74	0.565690777565617	0.561480613821387
0.12	0.53150297488485	0.522040827489337
0.17	0.539355471961699	0.531414710014831
0.5	0.561091395939169	0.551188801744936
0.11	0.528118642056942	0.525172034966498
0.33	0.553201806245069	0.540737409565865
0.2	0.542446599271221	0.530934189702775
0.02	0.505711213363194	0.507160928774562
0.19	0.53618163662221	0.529633311278094
0.82	0.568210428850019	0.566185895290317
0.71	0.563245571894002	0.56195753901665
0.58	0.561425107794733	0.559020833673756
0.25	0.542830228844299	0.53646219150794
0.16	0.537553711789075	0.531296645735908
0.28	0.548779387361175	0.53952366675233
0.84	0.567616123026802	0.569091350881345
0.63	0.56075044124913	0.557102267945553
0.46	0.559488131749163	0.551582169467141
0.9	0.5687257333414	0.566620197791942
0.38	0.557882836425796	0.548291767807036
0.1	0.525242041873158	0.518073981487958
0.47	0.554708750704217	0.551340177070218
0.34	0.551931442845477	0.543085481581301
0.61	0.561410135389433	0.557101541332347
0.13	0.532821225019778	0.520386156468828
0.51	0.555162910915714	0.553872208057534
