w	FMP	FPP
0.29	0.937902290308297	0.978811002766004
0.94	0.865663134366506	0.866651834289363
0.87	0.870296554112543	0.873480238766432
0.73	0.875085304460053	0.896480685425992
0.57	0.892559576606562	0.91117665338144
0.28	0.94341652718624	0.975390734560392
0.56	0.901106758133356	0.919410327070146
0	1.07855493357112	1.0906680893436
0.23	0.971187711596829	0.97527919598135
0.38	0.923783993062918	0.949932437856107
0.21	0.972874156738526	0.982058184931168
0.96	0.867949735599946	0.866557832814446
0.2	0.973823229291664	0.992446810422164
0.04	1.05687738146001	1.0502121064009
0.15	1.00389790320163	1.00223430855275
0.5	0.90012188189492	0.924084118673838
0.26	0.958476142379725	0.98061345232602
0.52	0.903402595016659	0.926586517357095
0.69	0.891939260910492	0.886238454868684
0.83	0.87284662329881	0.883273607740033
0.32	0.952589382431505	0.969527509947366
0.93	0.861021551715613	0.871867164625167
0.98	0.864900912584044	0.860828011759743
0.97	0.86430404263835	0.865619381094204
0.65	0.894735596008117	0.910594947639037
0.02	1.07362257154236	1.06243529442555
0.16	0.998255920141108	1.00515686053586
0.7	0.882033210317481	0.895186587772134
0.68	0.886705088743418	0.891419998678194
0.6	0.897539551061709	0.90862201974701
0.76	0.869657379980783	0.893132176969298
0.35	0.939044658271159	0.949870557017126
0.31	0.951623949331097	0.960171049536182
0.75	0.87304309815437	0.88267510945885
0.67	0.887903172813541	0.899111789823764
0.07	1.03588673197357	1.03411243013831
0.62	0.876646126942384	0.901874166400128
0.27	0.963714263462825	0.976088897985571
0.01	1.06916283117524	1.08327986960484
0.95	0.872721999037597	0.865010404079334
0.71	0.883679220288134	0.88788465787954
0.11	1.02015574313109	1.02812457898396
0.03	1.06825720830171	1.07049256784421
0.22	0.964939420423929	0.98365495963741
0.19	0.983873192383024	0.991601585577957
0.58	0.888602149216129	0.910995670609763
0.17	1.00530566203635	0.991357025631998
0.45	0.900502569665515	0.935328588976854
0.13	1.00835079019535	1.0090922220293
0.9	0.864280832955109	0.866986915638595
0.53	0.889186985237199	0.917904517947987
0.43	0.907391293731761	0.93464490104386
0.06	1.03944136590388	1.04931504976277
0.48	0.902821290499416	0.924654329661629
0.39	0.934044270937968	0.941673376090248
0.82	0.886187628450578	0.885058434803049
0.12	1.01054349053791	1.01923897869616
0.85	0.868421196328716	0.880931384487462
0.74	0.884216278508075	0.891252453902693
0.42	0.914248263990821	0.932552150007193
0.05	1.05831470387878	1.04670177027756
0.8	0.876787842811427	0.876162103611805
0.66	0.893195080669506	0.89591134316371
0.49	0.905855901710472	0.929939227324088
0.24	0.971493439202245	0.978353649021174
0.18	0.973583379578738	1.00153151440495
0.46	0.923217475796471	0.929135745295336
0.99	0.867703872448137	0.863820331897372
0.81	0.869756058366815	0.88145747439965
0.55	0.888583800495984	0.924622545476697
0.89	0.871847984036424	0.872040531481216
0.47	0.922682145652006	0.915212614398417
0.44	0.915866546684555	0.934027464662829
0.79	0.876479555966597	0.891267334651077
0.84	0.868151961539689	0.888277799060233
0.09	1.0330781620946	1.04172411178889
0.72	0.882664004241948	0.898195938750048
0.25	0.944849722558559	0.993246538684035
0.63	0.890366469082502	0.904524066958092
0.86	0.877279054105534	0.882196285317874
0.33	0.940026678851446	0.960445843201721
0.34	0.945256784705766	0.951069060158579
0.61	0.88915533448622	0.907819313465202
0.54	0.892486294508383	0.923638438184434
1	0.865537983343131	0.860466323562222
0.3	0.942402230629526	0.967786033061267
0.37	0.939927850297568	0.940302215687762
0.14	1.01439644050447	1.02065875409153
0.59	0.912501657910546	0.898632802375004
0.41	0.922371334963652	0.935507649191389
0.64	0.89459484533658	0.893366294242951
0.36	0.930143115585639	0.949729359233886
0.08	1.03727342047632	1.03128403927318
0.4	0.922486995726793	0.94126716190096
0.1	1.01757627076688	1.03385183414739
0.77	0.874146844385173	0.882617967572867
0.88	0.874776547415131	0.869560644859492
0.78	0.872872714026571	0.887828732319806
0.92	0.865211794525919	0.864735098250907
0.91	0.866563305779002	0.872138100175127
0.51	0.905835281039874	0.920917883120956
