w	FMP	FPP
0.77	0.27867483988484	0.270187248939278
0.3	0.142629822053992	0.179836532422079
0.7	0.2745426581856	0.263265713766587
1	0.306487752798767	0.307696994526315
0.09	0.0762126624291871	0.0899017726116094
0.43	0.205248443697241	0.218999350587766
0.83	0.292545862106337	0.293147306491172
0.64	0.265818704218699	0.257934836020566
0.66	0.26448505270055	0.260523602922628
0.26	0.155903709420386	0.159430184446976
0.55	0.247841252784714	0.242829387877153
0.95	0.3060139942164	0.304544672856414
0.65	0.266864951230142	0.254911022799765
0.96	0.299542658317442	0.30170169009791
0.91	0.300384357471268	0.304782437935051
0.87	0.299273799020021	0.2916527962586
0.35	0.186452152197772	0.192251253167459
0.21	0.129445821247266	0.151466779800776
0.78	0.291261869035713	0.275542682679328
0.32	0.169205484124969	0.178367442314224
0.99	0.309678485583037	0.31265070461463
0.36	0.182905128003247	0.19544983240684
0.98	0.3077280529165	0.299699059890758
0.89	0.293309540270678	0.294162130991188
0.92	0.298223570135008	0.300605389450038
0.49	0.223092256693455	0.231908767728835
0.42	0.220022624466547	0.213429429190851
0.62	0.251943955714232	0.25418504797937
0.54	0.235428894091404	0.245706859691159
0.93	0.296332379033957	0.297644693520594
0	0.0349599611623619	0.0271368592061266
0.39	0.179429862528221	0.201788022859282
0.67	0.251231923608833	0.261482890285573
0.94	0.303580627254692	0.295850356245613
0.68	0.263653306063482	0.261712560383418
0.97	0.309792899234485	0.31246836025539
0.14	0.0868439497725657	0.115200459226666
0.86	0.298094592409039	0.299690413814724
0.8	0.292035512610152	0.28614260039189
0.05	0.0640931193621117	0.0515010024270486
0.53	0.226863887614144	0.237563613259578
0.44	0.215727374137511	0.21719132880246
0.88	0.293674168696473	0.292384708033732
0.81	0.290432565708187	0.28675412391132
0.48	0.216200177352515	0.235275222212722
0.31	0.130154373889303	0.178338456059169
0.79	0.288605609263321	0.28122929078419
0.06	0.0584843559108116	0.0739838718589075
0.57	0.234686342778565	0.248287117438163
0.4	0.186188512433804	0.202090478601934
0.75	0.277927489776746	0.280655618618201
0.73	0.277306741925886	0.278728372413141
0.56	0.243549712377362	0.235831511387489
0.24	0.136131238888443	0.161241273414587
0.27	0.171343248568927	0.165730763560477
0.52	0.245539816912757	0.226876462015078
0.85	0.292477569202434	0.291753292287365
0.01	0.0327046432045518	0.0424348184739784
0.76	0.278382148707703	0.279991266591699
0.07	0.065142015215397	0.0837099980289049
0.72	0.273597416986076	0.270253662980072
0.29	0.167646615429642	0.170093583823934
0.69	0.263110988939534	0.257012140828893
0.59	0.243332397395995	0.256567121487466
0.22	0.152887978020317	0.140189733332546
0.6	0.252401635044098	0.25376668142808
0.04	0.0416014932909942	0.0654652872496946
0.41	0.198265911246435	0.204712159994153
0.45	0.205329273361602	0.219440221986035
0.15	0.0881782013322689	0.124385850639011
0.23	0.105447869524445	0.140379600740357
0.08	0.068673766331634	0.0684512843510012
0.18	0.102984721447996	0.124458222198003
0.37	0.176926240101299	0.201728647442838
0.03	0.0431203335185611	0.0317714403629539
0.74	0.276706775129266	0.272591019379115
0.12	0.100267479194047	0.10415231295827
0.17	0.101018916790523	0.132730415891306
0.5	0.236826770853713	0.223947616280581
0.11	0.0822914822213376	0.0937864041077016
0.33	0.174471762965793	0.185388113550738
0.2	0.122330019808081	0.140287405602605
0.02	0.0307373732163946	0.0433803407146569
0.19	0.109517224901747	0.13756977062878
0.82	0.28920140332038	0.291228149546147
0.71	0.276712090635889	0.276267830901501
0.58	0.251094784928424	0.247132274892786
0.25	0.142227168049124	0.147966874084446
0.16	0.101529662326286	0.136054364101965
0.28	0.16893361223354	0.160432195454908
0.84	0.289621466700389	0.297661748658405
0.63	0.261066741589854	0.255263798251879
0.46	0.20649489746847	0.203748612353592
0.9	0.303484103166992	0.285636536055451
0.38	0.208509105232991	0.197929016465045
0.1	0.0886331502154418	0.0876295566113651
0.47	0.202677334411654	0.229711969214891
0.34	0.182791645516967	0.18032309884636
0.61	0.251838436293101	0.248832973581921
0.13	0.0816906846090251	0.102749118388316
0.51	0.216643854434219	0.233527463744816
