w	FMP	FPP
0.93	-0.123671737770137	0.144273628535167
0.79	-0.30364996105079	0.106191836591175
0.97	0.0218155096268577	0.145392421537234
0.99	0.134324716309863	0.155022803750247
0.83	-0.28950579215992	0.115931974263936
0.27	-0.449125536546276	-0.138310186508105
0.53	-0.401120396058452	0.0158969255541537
0.24	-0.431104791682443	-0.153179371251207
0.98	0.0692965404494661	0.146084916178757
0.5	-0.400174620375807	0.00419541677735126
0.55	-0.394060529919654	0.0103061838700953
0.41	-0.433629231333102	-0.0597054392187963
0.63	-0.375812986721514	0.0502063531091344
0.57	-0.382240508940774	0.0218909251220495
1	0.157384960280019	0.156897563158517
0.43	-0.43159193960813	-0.0335743981002398
0.64	-0.356517035610246	0.0627017959778953
0.15	-0.446537222976029	-0.243260635791026
0.19	-0.44174903248502	-0.203670083462233
0.39	-0.431866449041917	-0.0617143906584246
0.76	-0.33295129444345	0.0938211504978721
0.73	-0.329714686651023	0.0918491135475544
0.1	-0.43938163891145	-0.292738510373678
0.25	-0.441647420738861	-0.16430396606147
0.3	-0.434944420943448	-0.123118776432977
0.21	-0.441730168124462	-0.192952602155371
0.8	-0.308884817078139	0.104627086189756
0.96	-0.0119662997548941	0.153142828858651
0.34	-0.431502459540861	-0.0952833681623946
0.17	-0.467971892851901	-0.235789698953384
0.48	-0.422001442559432	-0.00292487114198045
0.65	-0.365565872044395	0.0538356650657115
0.08	-0.469441120889494	-0.328455741570396
0.92	-0.182887324509786	0.138109187436641
0.11	-0.451320802734416	-0.280334657163423
0.23	-0.428197551898899	-0.178117703695094
0.29	-0.431463237210388	-0.121044443435175
0.66	-0.364946192584875	0.0603979589416751
0.46	-0.407334696131797	-0.0353967148506321
0.49	-0.392354406778218	-0.0111655234901563
0.95	-0.0560722009265235	0.147438594534583
0.03	-0.466978220075827	-0.405454663235298
0.69	-0.338108858775506	0.0748477525669471
0.7	-0.339148963874298	0.0805114414503544
0.35	-0.432839469538244	-0.0861309996739043
0.59	-0.372825670549875	0.0249012326777658
0.84	-0.254509553433308	0.11915530993606
0.12	-0.474105319213899	-0.294942289159372
0.33	-0.433104812407509	-0.0963111236753261
0.52	-0.387544994008072	0.00351876981637313
0.56	-0.389275932576625	0.0217177707957754
0.28	-0.454070091377027	-0.123594776365698
0.6	-0.369800508723605	0.0399061757486888
0.61	-0.382739320180696	0.0503500251372687
0.45	-0.40594638149858	-0.0289835459152102
0.54	-0.391047952746501	0.0166702592672147
0.91	-0.191705768863757	0.140634735864025
0.77	-0.314737510625744	0.10157132210603
0.62	-0.386121785981116	0.0484750770527278
0	-0.455266119481962	-0.461924260324772
0.78	-0.324039058122775	0.0950069550048956
0.86	-0.241453914187578	0.115230537105256
0.67	-0.364809565224414	0.0662663802302037
0.14	-0.452822342362775	-0.266775116888934
0.68	-0.356334311968324	0.0711385726676421
0.85	-0.26648974795568	0.124026423125964
0.04	-0.475985762556397	-0.390432056114715
0.06	-0.455182167930925	-0.363124364932745
0.38	-0.427589727942813	-0.0640366832803761
0.42	-0.420531936053628	-0.0414374945291652
0.89	-0.222626103719403	0.12845979312707
0.31	-0.423090640389743	-0.101145439259491
0.47	-0.414194635674558	-0.0197584480497394
0.44	-0.415985758006564	-0.0352149448395421
0.87	-0.253497363274679	0.129428349612532
0.75	-0.329101428709804	0.0824668498242187
0.58	-0.391722459403416	0.0295148550160452
0.05	-0.453788782213949	-0.372011794670305
0.2	-0.456289783615913	-0.196263360892218
0.94	-0.0893401178666991	0.142738849262514
0.22	-0.452365326212515	-0.186382989033261
0.07	-0.446766065296296	-0.348971057436426
0.09	-0.459643003794027	-0.316065786854662
0.82	-0.278137151788184	0.112803836549225
0.01	-0.465014295952456	-0.452713405640985
0.13	-0.450785733801569	-0.266486439470016
0.72	-0.348222254393488	0.0819957103818948
0.37	-0.423607135875514	-0.0684582276730337
0.74	-0.327341139063344	0.0806041846264847
0.16	-0.442023355198985	-0.23082414992177
0.26	-0.435982128703991	-0.147952638135275
0.32	-0.439500971226371	-0.103322673656547
0.02	-0.463409810288406	-0.425476668295253
0.4	-0.429483358769077	-0.0527876495677005
0.18	-0.455258909785986	-0.228437651544214
0.81	-0.307428708917672	0.09779509702386
0.36	-0.424617370636783	-0.0718746904640635
0.9	-0.19992012806094	0.130327414626057
0.71	-0.339801813913814	0.0778974886721451
0.88	-0.215117731977903	0.113378847267631
0.51	-0.408176909223316	0.00628443697875602
